Source,Site,Month,Year,Parameter,Value,Units,Total Depth,Sample Depth
SERC,Huston Bay,9,1999,TP,0.02069,mg/L,1,
SERC,Huston River,9,1999,TP,0.02565,mg/L,1,
SERC,Indian Key,9,1999,TP,0.03007,mg/L,1.5,
SERC,Indian Key Pass,9,1999,TP,0.03038,mg/L,3,
SERC,Joe Bay,9,1999,TP,0.00814,mg/L,1.372222222,
SERC,Johnson Bay,9,1999,TP,0.051,mg/L,1.83,
SERC,Johnson Key Basin,9,1999,TP,0.01612,mg/L,1.811111111,
SERC,Kewaydin Channel,9,1999,TP,0.048,mg/L,1.22,
SERC,Little Blackwater Sound,9,1999,TP,0.00899,mg/L,1.911111111,
SERC,Little Madeira Bay,9,1999,TP,0.00953,mg/L,1.577777778,
SERC,Long Sound,9,1999,TP,0.0093,mg/L,1.594444444,
SERC,Lopez Bay,9,1999,TP,0.03426,mg/L,1,
SERC,Lopez River,9,1999,TP,0.0262,mg/L,3,
SERC,Lostmans Five Bay,9,1999,TP,0.00984,mg/L,1.3,
SERC,Manatee Bay,9,1999,TP,0.00969,mg/L,1.933333333,
SERC,Marker G-1B,9,1999,TP,0.00698,mg/L,2.9,
SERC,Marker G-71,9,1999,TP,0.01085,mg/L,3.3,
SERC,Matheson Beach,9,1999,TP,0.01465,mg/L,3.3,
SERC,Midbay North,9,1999,TP,0.01488,mg/L,3.7,
SERC,Midbay South,9,1999,TP,0.00744,mg/L,2.9,
SERC,Middle Broad River,9,1999,TP,0.02255,mg/L,2.95,
SERC,Middle Chatham River,9,1999,TP,0.03131,mg/L,2.3,
SERC,Middle Key,9,1999,TP,0.00713,mg/L,1.311111111,
SERC,Midway Keys,9,1999,TP,0.01651,mg/L,1.7,
SERC,Murray Key,9,1999,TP,0.06836,mg/L,2.805555556,
SERC,Near Black Ledge,9,1999,TP,0.00674,mg/L,2.1,
SERC,North I-195 Basin,9,1999,TP,0.01488,mg/L,2,
SERC,North Marker 36,9,1999,TP,0.02449,mg/L,1.65,
SERC,North Normandy Isle,9,1999,TP,0.01411,mg/L,2,
SERC,North River Mouth,9,1999,TP,0.01349,mg/L,1.75,
SERC,North Venetian Basin,9,1999,TP,0.01178,mg/L,2,
SERC,Old Dan Bank,9,1999,TP,0.00953,mg/L,2.56,
SERC,Oleta River Park,9,1999,TP,0.01434,mg/L,3.5,
SERC,Outer Clam Pass,9,1999,TP,0.061,mg/L,1.83,
SERC,Outer Gordon Pass,9,1999,TP,0.061,mg/L,2.745,
SERC,Oxfoot Bank,9,1999,TP,0.01845,mg/L,3.426666667,
SERC,Oyster Bay,9,1999,TP,0.02527,mg/L,2.05,
SERC,Panther Key,9,1999,TP,0.03658,mg/L,1.5,
SERC,Park Key,9,1999,TP,0.00876,mg/L,1.827777778,
SERC,Pelican Bank,9,1999,TP,0.0186,mg/L,1.7,
SERC,Peterson Keys,9,1999,TP,0.0093,mg/L,2.833333333,
SERC,Pine Island Sound,9,1999,TP,0.058,mg/L,3.05,
SERC,Point Ybel (Red #8),9,1999,TP,0.067,mg/L,4.575,
SERC,Ponce De Leon Bay,9,1999,TP,0.01992,mg/L,2.425,
SERC,Porpoise Lake,9,1999,TP,0.01263,mg/L,2.305555556,
SERC,Rabbit Key Basin,9,1999,TP,0.01077,mg/L,2.36,
SERC,Rabbit Key Pass,9,1999,TP,0.04046,mg/L,1,
SERC,Rankin Lake,9,1999,TP,0.01612,mg/L,1.352777778,
SERC,Reckems Point,9,1999,TP,0.134,mg/L,2.135,
SERC,Roberts River Mouth,9,1999,TP,0.01635,mg/L,1.95,
SERC,Rookery Bay,9,1999,TP,0.083,mg/L,1.525,
SERC,Rt.951 Bridge,9,1999,TP,0.046,mg/L,2.44,
SERC,Rubicon Keys,9,1999,TP,0.03023,mg/L,2.5,
SERC,San Carlos Bay,9,1999,TP,0.09,mg/L,5.185,
SERC,Sands Cut,9,1999,TP,0.01139,mg/L,1.2,
SERC,Shell Key,9,1999,TP,0.08006,mg/L,2.3,
SERC,Shell Point,9,1999,TP,0.146,mg/L,1.525,
SERC,Shoal Point,9,1999,TP,0.00729,mg/L,3.5,
SERC,South Card Sound,9,1999,TP,0.0062,mg/L,3.5,
SERC,South Dodge Island,9,1999,TP,0.01341,mg/L,2,
SERC,Southeast Marker 12,9,1999,TP,0.01674,mg/L,1.575,
SERC,Sprigger Bank,9,1999,TP,0.01031,mg/L,3.106666667,
SERC,Sunday Bay,9,1999,TP,0.01907,mg/L,1,
SERC,Tarpon Bay,9,1999,TP,0.01705,mg/L,2.725,
SERC,Terrapin Bay,9,1999,TP,0.03798,mg/L,1.144444444,
SERC,Third Bay,9,1999,TP,0.01798,mg/L,1.425,
SERC,Twin Key Basin,9,1999,TP,0.00884,mg/L,2.555555556,
SERC,Upper Chatham River,9,1999,TP,0.02875,mg/L,1,
SERC,Useppa Island,9,1999,TP,0.055,mg/L,3.355,
SERC,Watson River Chickee,9,1999,TP,0.01573,mg/L,1.95,
SERC,West Arsenicker,9,1999,TP,0.0179,mg/L,1.3,
SERC,West Marker 18,9,1999,TP,0.01333,mg/L,1.825,
SERC,West Marker 34,9,1999,TP,0.01566,mg/L,2.05,
SERC,West Pass,9,1999,TP,0.02914,mg/L,1.3,
SERC,Whipray Basin,9,1999,TP,0.01829,mg/L,2.047222222,
SERC,White Horse Key,9,1999,TP,0.05487,mg/L,2.5,
SERC,Wiggins Pass,9,1999,TP,0.048,mg/L,0.5,
SERC,Ajax Reef,10,1999,TP,0.006407697,mg/L,9,
SERC,Ajax Reef,10,1999,TP,0.005634902,mg/L,9,
SERC,Alligator Bay,10,1999,TP,0.0138,mg/L,1,
SERC,Barnes Sound,10,1999,TP,0.01079,mg/L,2.772222222,
SERC,Barron River,10,1999,TP,0.02179,mg/L,1.5,
SERC,Big Carlos Pass,10,1999,TP,0.063,mg/L,3.355,
SERC,Big Lostmans Bay,10,1999,TP,0.01448,mg/L,1.675,
SERC,Big Macro River (Red #24),10,1999,TP,0.078,mg/L,3.355,
SERC,Black Point,10,1999,TP,0.00575,mg/L,1.7,
SERC,Blackwater River,10,1999,TP,0.06574,mg/L,0.8,
SERC,Blackwater Sound,10,1999,TP,0.00842,mg/L,2.511111111,
SERC,Bluefish Channel,10,1999,TP,0.011382858,mg/L,1.5,
SERC,BNP Marker B,10,1999,TP,0.00412,mg/L,3.3,
SERC,BNP Marker C,10,1999,TP,0.00456,mg/L,3.9,
SERC,Bogie Channel,10,1999,TP,0.009705112,mg/L,3,
SERC,Bowles Bank,10,1999,TP,0.006458029,mg/L,5,
SERC,Bowles Bank,10,1999,TP,0.006287674,mg/L,5,
SERC,Broad River Bay,10,1999,TP,0.01534,mg/L,1.825,
SERC,Broad River Mouth,10,1999,TP,0.0519,mg/L,2.95,
SERC,Butternut Key,10,1999,TP,0.00684,mg/L,1.706666667,
SERC,Cabbage Island,10,1999,TP,0.0264,mg/L,1.475,
SERC,Calda Channel,10,1999,TP,0.009292129,mg/L,3,
SERC,Capri Pass (Red #4),10,1999,TP,0.031,mg/L,3.355,
SERC,Captain Key,10,1999,TP,0.00536,mg/L,2.5,
SERC,Card Sound Bridge,10,1999,TP,0.0083,mg/L,2.233333333,
SERC,Card Sound North,10,1999,TP,0.00401,mg/L,2.5,
SERC,Carysfort Channel,10,1999,TP,0.004872947,mg/L,4,
SERC,Carysfort Reef,10,1999,TP,0.004883788,mg/L,8.5,
SERC,Caxambas Bay (Green #3),10,1999,TP,0.028,mg/L,2.44,
SERC,Caxambas Pass,10,1999,TP,0.045,mg/L,1.83,
SERC,Channel Key,10,1999,TP,0.008672653,mg/L,1,
SERC,Chevalier Bay,10,1999,TP,0.01965,mg/L,0.8,
SERC,Chino Island,10,1999,TP,0.066,mg/L,3.05,
SERC,Chokoloskee,10,1999,TP,0.04411,mg/L,0.8,
SERC,Content Passage,10,1999,TP,0.007991231,mg/L,2,
SERC,Convoy Point,10,1999,TP,0.00497,mg/L,1.4,
SERC,Coon Key Pass ,10,1999,TP,0.004,mg/L,2.44,
SERC,Coot Bay,10,1999,TP,0.03751,mg/L,1.525,
SERC,Cudjoe Key,10,1999,TP,0.016261225,mg/L,2,
SERC,Cutoe Key,10,1999,TP,0.009369563,mg/L,1,
SERC,Dismal Key,10,1999,TP,0.05905,mg/L,3.8,
SERC,Dixie Shoal,10,1999,TP,0.003804352,mg/L,18,
SERC,Dixie Shoal,10,1999,TP,0.003578244,mg/L,18,
SERC,Dollar Bay,10,1999,TP,0.059,mg/L,3.05,
SERC,Duck Key,10,1999,TP,0.00621,mg/L,1.694444444,
SERC,E. Harbor Key Channel,10,1999,TP,0.010593027,mg/L,2,
SERC,East Cape,10,1999,TP,0.05793,mg/L,3.566666667,
SERC,Elliott Key,10,1999,TP,0.0037,mg/L,1.6,
SERC,Elliott Key,10,1999,TP,0.007170426,mg/L,3.5,
SERC,Elliott Key,10,1999,TP,0.010112933,mg/L,3.5,
SERC,Estero Bay North,10,1999,TP,0.07,mg/L,1.22,
SERC,Estero Bay South,10,1999,TP,0.065,mg/L,3.05,
SERC,Faka Union Pass,10,1999,TP,0.04404,mg/L,3,
SERC,Faka Union River,10,1999,TP,0.02292,mg/L,1,
SERC,Featherbed Bank,10,1999,TP,0.00525,mg/L,2.3,
SERC,Fender Point,10,1999,TP,0.01265,mg/L,1.7,
SERC,First Bay,10,1999,TP,0.02405,mg/L,3.425,
SERC,First National,10,1999,TP,0.082,mg/L,0.915,
SERC,Fishermans Point,10,1999,TP,0.083,mg/L,3.965,
SERC,Fowey Rocks,10,1999,TP,0.007635032,mg/L,6.5,
SERC,Fowey Rocks,10,1999,TP,0.006248956,mg/L,6.5,
SERC,Garfield Bight,10,1999,TP,0.03492,mg/L,0.905555556,
SERC,Garrison Bight,10,1999,TP,0.008904957,mg/L,3,
SERC,Goodland Bridge,10,1999,TP,0.069,mg/L,3.965,
SERC,Grecian Rocks,10,1999,TP,0.007816229,mg/L,6.5,
SERC,Grecian Rocks,10,1999,TP,0.00603214,mg/L,6.5,
SERC,Gullivan Bay,10,1999,TP,0.052,mg/L,1.525,
SERC,Gullivan Bay,10,1999,TP,0.04875,mg/L,1.3,
SERC,Gun Rock Point,10,1999,TP,0.058,mg/L,3.8,
SERC,Gunboat Island,10,1999,TP,0.01631,mg/L,2.85,
SERC,Hall Bay,10,1999,TP,0.05,mg/L,4.575,
SERC,Harbor Key Bank,10,1999,TP,0.013938193,mg/L,3.5,
SERC,Harney River Junction,10,1999,TP,0.026,mg/L,3.175,
SERC,Harney River Mouth,10,1999,TP,0.09021,mg/L,4.15,
SERC,Highway Creek,10,1999,TP,0.0125,mg/L,0.855555556,
SERC,Huston Bay,10,1999,TP,0.02667,mg/L,1,
SERC,Huston River,10,1999,TP,0.04011,mg/L,1,
SERC,Indian Key,10,1999,TP,0.04002,mg/L,1.5,
SERC,Indian Key Pass,10,1999,TP,0.04079,mg/L,3,
SERC,Joe Bay,10,1999,TP,0.00749,mg/L,1.372222222,
SERC,Johnson Bay,10,1999,TP,0.038,mg/L,1.83,
SERC,Johnson Key Basin,10,1999,TP,0.03428,mg/L,1.811111111,
SERC,Johnson Key Channel,10,1999,TP,0.011563538,mg/L,2,
SERC,Kemp Channel,10,1999,TP,0.007410473,mg/L,1.5,
SERC,Kewaydin Channel,10,1999,TP,0.065,mg/L,1.22,
SERC,Little Blackwater Sound,10,1999,TP,0.00773,mg/L,1.911111111,
SERC,Little Madeira Bay,10,1999,TP,0.00816,mg/L,1.577777778,
SERC,Little Pine Key,10,1999,TP,0.00913726,mg/L,1,
SERC,Long Sound,10,1999,TP,0.00791,mg/L,1.594444444,
SERC,Lopez Bay,10,1999,TP,0.05644,mg/L,1,
SERC,Lopez River,10,1999,TP,0.03785,mg/L,3,
SERC,Lostmans Five Bay,10,1999,TP,0.00997,mg/L,1.3,
SERC,Lower Harbor Keys,10,1999,TP,0.013806554,mg/L,1,
SERC,Man of War Harbor,10,1999,TP,0.008208047,mg/L,2,
SERC,Manatee Bay,10,1999,TP,0.01134,mg/L,1.933333333,
SERC,Margo Fish Shoal,10,1999,TP,0.006132031,mg/L,3,
SERC,Margo Fish Shoal,10,1999,TP,0.006046853,mg/L,3,
SERC,Marker G-1B,10,1999,TP,0.00522,mg/L,2.9,
SERC,Marker G-71,10,1999,TP,0.00698,mg/L,3.3,
SERC,Marvin Key Channel,10,1999,TP,0.007413054,mg/L,2.5,
SERC,Matheson Beach,10,1999,TP,0.00825,mg/L,3.3,
SERC,Midbay North,10,1999,TP,0.006,mg/L,3.7,
SERC,Midbay South,10,1999,TP,0.00315,mg/L,2.9,
SERC,Middle Broad River,10,1999,TP,0.01796,mg/L,2.95,
SERC,Middle Chatham River,10,1999,TP,0.02928,mg/L,2.3,
SERC,Middle Key,10,1999,TP,0.00873,mg/L,1.311111111,
SERC,Midway Keys,10,1999,TP,0.01691,mg/L,1.7,
SERC,Molasses Reef,10,1999,TP,0.003215851,mg/L,5,
SERC,Molasses Reef,10,1999,TP,0.004424602,mg/L,5,
SERC,Molasses Reef Channel,10,1999,TP,0.00349384,mg/L,7,
SERC,Mosquito Bank,10,1999,TP,0.004093183,mg/L,3,
SERC,Murray Key,10,1999,TP,0.05299,mg/L,2.805555556,
SERC,Near Black Ledge,10,1999,TP,0.00516,mg/L,2.1,
SERC,North I-195 Basin,10,1999,TP,0.00923,mg/L,2,
SERC,North Marker 36,10,1999,TP,0.03388,mg/L,1.65,
SERC,North Normandy Isle,10,1999,TP,0.01703,mg/L,2,
SERC,North River Mouth,10,1999,TP,0.0181,mg/L,1.75,
SERC,North Venetian Basin,10,1999,TP,0.00664,mg/L,2,
SERC,Old Dan Bank,10,1999,TP,0.00917,mg/L,2.56,
SERC,Old Rhodes Key,10,1999,TP,0.005984905,mg/L,2.5,
SERC,Old Rhodes Key Channel,10,1999,TP,0.006166876,mg/L,4,
SERC,Old Rhodes Key Channel,10,1999,TP,0.005981808,mg/L,4,
SERC,Old Rhodes Key Reef,10,1999,TP,0.005514878,mg/L,11.5,
SERC,Old Rhodes Key Reef,10,1999,TP,0.005660455,mg/L,11.5,
SERC,Oleta River Park,10,1999,TP,0.00878,mg/L,3.5,
SERC,Outer Clam Pass,10,1999,TP,0.063,mg/L,1.83,
SERC,Outer Gordon Pass,10,1999,TP,0.058,mg/L,2.745,
SERC,Oxfoot Bank,10,1999,TP,0.04228,mg/L,3.426666667,
SERC,Oyster Bay,10,1999,TP,0.0344,mg/L,2.05,
SERC,Panther Key,10,1999,TP,0.04371,mg/L,1.5,
SERC,Park Key,10,1999,TP,0.00783,mg/L,1.827777778,
SERC,Pelican Bank,10,1999,TP,0.0073,mg/L,1.7,
SERC,Pennekamp G27,10,1999,TP,0.00600891,mg/L,3.5,
SERC,Pennekamp G27,10,1999,TP,0.006357365,mg/L,3.5,
SERC,Peterson Keys,10,1999,TP,0.01081,mg/L,2.833333333,
SERC,Pine Channel,10,1999,TP,0.008045435,mg/L,2,
SERC,Pine Island Sound,10,1999,TP,0.045,mg/L,3.05,
SERC,Point Ybel (Red #8),10,1999,TP,0.04,mg/L,4.575,
SERC,Ponce De Leon Bay,10,1999,TP,0.03351,mg/L,2.425,
SERC,Porpoise Lake,10,1999,TP,0.00394,mg/L,2.305555556,
SERC,Port Elizabeth,10,1999,TP,0.003629041,mg/L,1.5,
SERC,Rabbit Key Basin,10,1999,TP,0.02282,mg/L,2.36,
SERC,Rabbit Key Pass,10,1999,TP,0.05038,mg/L,1,
SERC,Radabob Key,10,1999,TP,0.004403695,mg/L,4.5,
SERC,Radabob Key,10,1999,TP,0.004248051,mg/L,4.5,
SERC,Radabob Key Channel,10,1999,TP,0.004005682,mg/L,4,
SERC,Radabob Key Channel,10,1999,TP,0.004529138,mg/L,4,
SERC,Rankin Lake,10,1999,TP,0.04037,mg/L,1.352777778,
SERC,Rattlesnake Key,10,1999,TP,0.004160551,mg/L,3.5,
SERC,Reckems Point,10,1999,TP,0.126,mg/L,2.135,
SERC,Roberts River Mouth,10,1999,TP,0.01481,mg/L,1.95,
SERC,Rookery Bay,10,1999,TP,0.056,mg/L,1.525,
SERC,Rt.951 Bridge,10,1999,TP,0.044,mg/L,2.44,
SERC,Rubicon Keys,10,1999,TP,0.00506,mg/L,2.5,
SERC,San Carlos Bay,10,1999,TP,0.056,mg/L,5.185,
SERC,Sands Cut,10,1999,TP,0.00385,mg/L,1.2,
SERC,Sands Key,10,1999,TP,0.007836362,mg/L,3.5,
SERC,Sands Key,10,1999,TP,0.008107382,mg/L,3.5,
SERC,Shark Key,10,1999,TP,0.00652772,mg/L,1,
SERC,Shell Key,10,1999,TP,0.06087,mg/L,2.3,
SERC,Shell Point,10,1999,TP,0.112,mg/L,1.525,
SERC,Shoal Point,10,1999,TP,0.00553,mg/L,3.5,
SERC,Snipe Keys,10,1999,TP,0.010422671,mg/L,1,
SERC,South Card Sound,10,1999,TP,0.00343,mg/L,3.5,
SERC,South Dodge Island,10,1999,TP,0.00618,mg/L,2,
SERC,Southeast Marker 12,10,1999,TP,0.01793,mg/L,1.575,
SERC,Sprigger Bank,10,1999,TP,0.04373,mg/L,3.106666667,
SERC,Sunday Bay,10,1999,TP,0.03539,mg/L,1,
SERC,Tarpon Bay,10,1999,TP,0.02175,mg/L,2.725,
SERC,Tarpon Belly Keys,10,1999,TP,0.010066473,mg/L,3,
SERC,Terrapin Bay,10,1999,TP,0.01622,mg/L,1.144444444,
SERC,The Elbow,10,1999,TP,0.004642967,mg/L,5,
SERC,The Elbow,10,1999,TP,0.005147065,mg/L,5,
SERC,Third Bay,10,1999,TP,0.01894,mg/L,1.425,
SERC,Toptree Hammock Chan.,10,1999,TP,0.006938123,mg/L,2,
SERC,Triumph Reef,10,1999,TP,0.005149388,mg/L,2,
SERC,Turtle Harbor,10,1999,TP,0.005413181,mg/L,5.5,
SERC,Turtle Harbor,10,1999,TP,0.005812226,mg/L,5.5,
SERC,Turtle Reef,10,1999,TP,0.004688653,mg/L,11,
SERC,Turtle Reef,10,1999,TP,0.004471063,mg/L,11,
SERC,Twin Key Basin,10,1999,TP,0.01677,mg/L,2.555555556,
SERC,Upper Chatham River,10,1999,TP,0.02673,mg/L,1,
SERC,Useppa Island,10,1999,TP,0.033,mg/L,3.355,
SERC,Watson River Chickee,10,1999,TP,0.01804,mg/L,1.95,
SERC,West Arsenicker,10,1999,TP,0.00556,mg/L,1.3,
SERC,West Marker 18,10,1999,TP,0.01683,mg/L,1.825,
SERC,West Marker 34,10,1999,TP,0.01782,mg/L,2.05,
SERC,West Pass,10,1999,TP,0.04126,mg/L,1.3,
SERC,Whipray Basin,10,1999,TP,0.0227,mg/L,2.047222222,
SERC,White Bank,10,1999,TP,0.004683233,mg/L,4,
SERC,White Horse Key,10,1999,TP,0.04236,mg/L,2.5,
SERC,Wiggins Pass,10,1999,TP,0.066,mg/L,0.5,
SERC,Alligator Bay,11,1999,TP,0.01233,mg/L,1,
SERC,Barnes Sound,11,1999,TP,0.00767,mg/L,2.772222222,
SERC,Barron River,11,1999,TP,0.02462,mg/L,1.5,
SERC,Big Carlos Pass,11,1999,TP,0.058,mg/L,3.355,
SERC,Big Lostmans Bay,11,1999,TP,0.00653,mg/L,1.675,
SERC,Big Macro River (Red #24),11,1999,TP,0.041,mg/L,3.355,
SERC,Black Point,11,1999,TP,0.00558,mg/L,1.7,
SERC,Blackwater River,11,1999,TP,0.05963,mg/L,0.8,
SERC,Blackwater Sound,11,1999,TP,0.0084,mg/L,2.511111111,
SERC,BNP Marker B,11,1999,TP,0.0062,mg/L,3.3,
SERC,BNP Marker C,11,1999,TP,0.0038,mg/L,3.9,
SERC,Broad River Bay,11,1999,TP,0.00825,mg/L,1.825,
SERC,Broad River Mouth,11,1999,TP,0.02814,mg/L,2.95,
SERC,Butternut Key,11,1999,TP,0.01096,mg/L,1.706666667,
SERC,Cabbage Island,11,1999,TP,0.01289,mg/L,1.475,
SERC,Capri Pass (Red #4),11,1999,TP,0.03,mg/L,3.355,
SERC,Captain Key,11,1999,TP,0.00742,mg/L,2.5,
SERC,Card Sound Bridge,11,1999,TP,0.00651,mg/L,2.233333333,
SERC,Card Sound North,11,1999,TP,0.00488,mg/L,2.5,
SERC,Caxambas Bay (Green #3),11,1999,TP,0.03,mg/L,2.44,
SERC,Caxambas Pass,11,1999,TP,0.033,mg/L,1.83,
SERC,Chevalier Bay,11,1999,TP,0.02539,mg/L,0.8,
SERC,Chino Island,11,1999,TP,0.034,mg/L,3.05,
SERC,Chokoloskee,11,1999,TP,0.01996,mg/L,0.8,
SERC,Convoy Point,11,1999,TP,0.00674,mg/L,1.4,
SERC,Coon Key Pass ,11,1999,TP,0.038,mg/L,2.44,
SERC,Coot Bay,11,1999,TP,0.03801,mg/L,1.525,
SERC,Dismal Key,11,1999,TP,0.03676,mg/L,3.8,
SERC,Dollar Bay,11,1999,TP,0.038,mg/L,3.05,
SERC,Duck Key,11,1999,TP,0.00689,mg/L,1.694444444,
SERC,East Cape,11,1999,TP,0.034,mg/L,3.566666667,
SERC,Elliott Key,11,1999,TP,0.00333,mg/L,1.6,
SERC,Ellis Rock,11,1999,TP,0.006863011,mg/L,8.5,
SERC,Ellis Rock,11,1999,TP,0.007427508,mg/L,8.5,
SERC,Estero Bay North,11,1999,TP,0.051,mg/L,1.22,
SERC,Estero Bay South,11,1999,TP,0.048,mg/L,3.05,
SERC,Faka Union Pass,11,1999,TP,0.0248,mg/L,3,
SERC,Faka Union River,11,1999,TP,0.01423,mg/L,1,
SERC,Featherbed Bank,11,1999,TP,0.00341,mg/L,2.3,
SERC,Fender Point,11,1999,TP,0.00395,mg/L,1.7,
SERC,First Bay,11,1999,TP,0.01688,mg/L,3.425,
SERC,First National,11,1999,TP,0.042,mg/L,0.915,
SERC,Fishermans Point,11,1999,TP,0.065,mg/L,3.965,
SERC,Garden Key,11,1999,TP,0.006358139,mg/L,17,
SERC,Garden Key,11,1999,TP,0.006423958,mg/L,17,
SERC,Garfield Bight,11,1999,TP,0.07031,mg/L,0.905555556,
SERC,Goodland Bridge,11,1999,TP,0.071,mg/L,3.965,
SERC,Gullivan Bay,11,1999,TP,0.036,mg/L,1.525,
SERC,Gullivan Bay,11,1999,TP,0.04027,mg/L,1.3,
SERC,Gun Rock Point,11,1999,TP,0.0246,mg/L,3.8,
SERC,Gunboat Island,11,1999,TP,0.00909,mg/L,2.85,
SERC,Half Moon Shoal,11,1999,TP,0.004172166,mg/L,19,
SERC,Half Moon Shoal,11,1999,TP,0.005126158,mg/L,19,
SERC,Hall Bay,11,1999,TP,0.031,mg/L,4.575,
SERC,Harney River Junction,11,1999,TP,0.01629,mg/L,3.175,
SERC,Harney River Mouth,11,1999,TP,0.03072,mg/L,4.15,
SERC,Highway Creek,11,1999,TP,0.00918,mg/L,0.855555556,
SERC,Hospital Key,11,1999,TP,0.004343993,mg/L,13,
SERC,Hospital Key,11,1999,TP,0.004955802,mg/L,13,
SERC,Huston Bay,11,1999,TP,0.01149,mg/L,1,
SERC,Huston River,11,1999,TP,0.03023,mg/L,1,
SERC,Indian Key,11,1999,TP,0.02773,mg/L,1.5,
SERC,Indian Key Pass,11,1999,TP,0.02976,mg/L,3,
SERC,Joe Bay,11,1999,TP,0.01365,mg/L,1.372222222,
SERC,Johnson Bay,11,1999,TP,0.035,mg/L,1.83,
SERC,Johnson Key Basin,11,1999,TP,0.04994,mg/L,1.811111111,
SERC,Kewaydin Channel,11,1999,TP,0.039,mg/L,1.22,
SERC,KW Northwest Channel,11,1999,TP,0.004907018,mg/L,8,
SERC,KW Northwest Channel,11,1999,TP,0.005322841,mg/L,8,
SERC,Little Blackwater Sound,11,1999,TP,0.00887,mg/L,1.911111111,
SERC,Little Madeira Bay,11,1999,TP,0.00753,mg/L,1.577777778,
SERC,Logerhead Inshore,11,1999,TP,0.005612446,mg/L,7.5,
SERC,Logerhead Inshore,11,1999,TP,0.004116413,mg/L,7.5,
SERC,Loggerhead Channel,11,1999,TP,0.003687426,mg/L,36,
SERC,Loggerhead Channel,11,1999,TP,0.00418533,mg/L,36,
SERC,Loggerhead Marker,11,1999,TP,0.003920504,mg/L,32.5,
SERC,Loggerhead Marker,11,1999,TP,0.003344779,mg/L,32.5,
SERC,Loggerhead Offshore,11,1999,TP,0.003610457,mg/L,24,
SERC,Loggerhead Offshore,11,1999,TP,0.0041144,mg/L,24,
SERC,Long Sound,11,1999,TP,0.00963,mg/L,1.594444444,
SERC,Lopez Bay,11,1999,TP,0.0222,mg/L,1,
SERC,Lopez River,11,1999,TP,0.01922,mg/L,3,
SERC,Lostmans Five Bay,11,1999,TP,0.00621,mg/L,1.3,
SERC,Manatee Bay,11,1999,TP,0.00741,mg/L,1.933333333,
SERC,Marker G-1B,11,1999,TP,0.00411,mg/L,2.9,
SERC,Marker G-71,11,1999,TP,0.00705,mg/L,3.3,
SERC,Marquesas Rock,11,1999,TP,0.004612768,mg/L,14.5,
SERC,Marquesas Rock,11,1999,TP,0.003587536,mg/L,14.5,
SERC,Matheson Beach,11,1999,TP,0.00496,mg/L,3.3,
SERC,Midbay North,11,1999,TP,0.0038,mg/L,3.7,
SERC,Midbay South,11,1999,TP,0.00442,mg/L,2.9,
SERC,Middle Broad River,11,1999,TP,0.0168,mg/L,2.95,
SERC,Middle Chatham River,11,1999,TP,0.02896,mg/L,2.3,
SERC,Middle Ground,11,1999,TP,0.003861654,mg/L,13,
SERC,Middle Ground,11,1999,TP,0.003613864,mg/L,13,
SERC,Middle Key,11,1999,TP,0.00595,mg/L,1.311111111,
SERC,Midway Keys,11,1999,TP,0.01267,mg/L,1.7,
SERC,Murray Key,11,1999,TP,0.0547,mg/L,2.805555556,
SERC,N Boca Grande Channel,11,1999,TP,0.004697945,mg/L,5.5,
SERC,N Boca Grande Channel,11,1999,TP,0.004494293,mg/L,5.5,
SERC,N DTNP,11,1999,TP,0.005279478,mg/L,35.5,
SERC,N DTNP,11,1999,TP,0.005988003,mg/L,35.5,
SERC,N Quicksands,11,1999,TP,0.004104023,mg/L,8,
SERC,N Quicksands,11,1999,TP,0.009524432,mg/L,8,
SERC,NE DTNP,11,1999,TP,0.006279698,mg/L,28.5,
SERC,NE DTNP,11,1999,TP,0.005350717,mg/L,28.5,
SERC,Near Black Ledge,11,1999,TP,0.00535,mg/L,2.1,
SERC,New Ground,11,1999,TP,0.005969418,mg/L,9.5,
SERC,New Ground,11,1999,TP,0.00579674,mg/L,9.5,
SERC,North I-195 Basin,11,1999,TP,0.00612,mg/L,2,
SERC,North Marker 36,11,1999,TP,0.01287,mg/L,1.65,
SERC,North Normandy Isle,11,1999,TP,0.00868,mg/L,2,
SERC,North River Mouth,11,1999,TP,0.01167,mg/L,1.75,
SERC,North Venetian Basin,11,1999,TP,0.00744,mg/L,2,
SERC,Northwest Channel,11,1999,TP,0.004831907,mg/L,14.5,
SERC,Northwest Channel,11,1999,TP,0.004999165,mg/L,14.5,
SERC,Old Dan Bank,11,1999,TP,0.00932,mg/L,2.56,
SERC,Oleta River Park,11,1999,TP,0.00814,mg/L,3.5,
SERC,Outer Clam Pass,11,1999,TP,0.051,mg/L,1.83,
SERC,Outer Gordon Pass,11,1999,TP,0.026,mg/L,2.745,
SERC,Oxfoot Bank,11,1999,TP,0.04016,mg/L,3.426666667,
SERC,Oyster Bay,11,1999,TP,0.02951,mg/L,2.05,
SERC,Panther Key,11,1999,TP,0.0303,mg/L,1.5,
SERC,Park Key,11,1999,TP,0.01462,mg/L,1.827777778,
SERC,Pelican Bank,11,1999,TP,0.00612,mg/L,1.7,
SERC,Peterson Keys,11,1999,TP,0.00616,mg/L,2.833333333,
SERC,Pine Island Sound,11,1999,TP,0.077,mg/L,3.05,
SERC,Point Ybel (Red #8),11,1999,TP,0.074,mg/L,4.575,
