Source,Site,Month,Year,Parameter,Value,Units,Total Depth,Sample Depth
DEP ECA,PEV043,10,2017,Nitrate-Nitrite (N),<0.007,mg/L N,13.7,
DEP ECA,PEV048,10,2017,Nitrate-Nitrite (N),<0.007,mg/L N,5.5,
DEP ECA,PEV053,10,2017,Nitrate-Nitrite (N),<0.007,mg/L N,45.7,
DEP ECA,BAK020,11,2017,Nitrate-Nitrite (N),0.007,mg/L N,5.5,
DEP ECA,BAK024,11,2017,Nitrate-Nitrite (N),0.011,mg/L N,6.7,
DEP ECA,BAK027,11,2017,Nitrate-Nitrite (N),0.011,mg/L N,7.6,
DEP ECA,BOC073,11,2017,Nitrate-Nitrite (N),<0.007,mg/L N,13.7,
DEP ECA,BOC076,11,2017,Nitrate-Nitrite (N),<0.007,mg/L N,11,
DEP ECA,BOC082,11,2017,Nitrate-Nitrite (N),0.013,mg/L N,22.9,
DEP ECA,BOY092,11,2017,Nitrate-Nitrite (N),0.008,mg/L N,2.4,
DEP ECA,BOY095,11,2017,Nitrate-Nitrite (N),<0.007,mg/L N,15.2,
DEP ECA,BOY100,11,2017,Nitrate-Nitrite (N),<0.007,mg/L N,15.2,
DEP ECA,HIL050,11,2017,Nitrate-Nitrite (N),0.008,mg/L N,4.6,
DEP ECA,HIL052,11,2017,Nitrate-Nitrite (N),0.017,mg/L N,3.7,
DEP ECA,HIL057,11,2017,Nitrate-Nitrite (N),0.058,mg/L N,6.7,
DEP ECA,ILW110,11,2017,Nitrate-Nitrite (N),0.016,mg/L N,13.7,
DEP ECA,ILW115,11,2017,Nitrate-Nitrite (N),0.009,mg/L N,2.4,
DEP ECA,ILW118,11,2017,Nitrate-Nitrite (N),0.015,mg/L N,2.7,
DEP ECA,JUP120,11,2017,Nitrate-Nitrite (N),0.025,mg/L N,4.6,
DEP ECA,JUP126,11,2017,Nitrate-Nitrite (N),0.025,mg/L N,14.6,
DEP ECA,PEV042,11,2017,Nitrate-Nitrite (N),<0.007,mg/L N,8.5,
DEP ECA,PEV045,11,2017,Nitrate-Nitrite (N),<0.007,mg/L N,7.3,
DEP ECA,PEV050,11,2017,Nitrate-Nitrite (N),<0.007,mg/L N,25.3,
DEP ECA,BAK020,12,2017,Nitrate-Nitrite (N),0.013,mg/L N,6.1,
DEP ECA,BAK022,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,4.9,
DEP ECA,BAK027,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,7.3,
DEP ECA,BOC072,12,2017,Nitrate-Nitrite (N),0.088,mg/L N,3.4,
DEP ECA,BOC077,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,2.7,
DEP ECA,BOC081,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,43.6,
DEP ECA,BOC083,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,25.6,
DEP ECA,BOY091,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,11.6,
DEP ECA,BOY096,12,2017,Nitrate-Nitrite (N),0.007,mg/L N,16.5,
DEP ECA,BOY099,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,16.5,
DEP ECA,HIL054,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,4.3,
DEP ECA,HIL057,12,2017,Nitrate-Nitrite (N),0.027,mg/L N,6.1,
DEP ECA,HIL062,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,32.3,
DEP ECA,ILW112,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,8.5,
DEP ECA,ILW115,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,3,
DEP ECA,ILW119,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,3,
DEP ECA,JUP121,12,2017,Nitrate-Nitrite (N),0.01,mg/L N,3.7,
DEP ECA,JUP124,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,14.6,
DEP ECA,JUP129,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,16.8,
DEP ECA,PEV041,12,2017,Nitrate-Nitrite (N),0.026,mg/L N,4.9,
DEP ECA,PEV044,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,4.3,
DEP ECA,PEV047,12,2017,Nitrate-Nitrite (N),<0.006,mg/L N,9.1,
DEP ECA,HIL055,1,2018,Nitrate-Nitrite (N),0.009,mg/L N,4,
DEP ECA,HIL057,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,6.1,
DEP ECA,HIL054,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,4,
DEP ECA,HIL050,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,4.3,
DEP ECA,PEV040,1,2018,Nitrate-Nitrite (N),0.011,mg/L N,14.6,
DEP ECA,PEV046,1,2018,Nitrate-Nitrite (N),0.01,mg/L N,4.6,
DEP ECA,BAK030,1,2018,Nitrate-Nitrite (N),0.072,mg/L N,29.9,
DEP ECA,BAK033,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,51.8,
DEP ECA,BAK021,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,5.2,
DEP ECA,BAK022,1,2018,Nitrate-Nitrite (N),0.009,mg/L N,5.2,
DEP ECA,BAK025,1,2018,Nitrate-Nitrite (N),0.008,mg/L N,7.3,
DEP ECA,BAK029,1,2018,Nitrate-Nitrite (N),0.007,mg/L N,7,
DEP ECA,JUP120,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,4.6,
DEP ECA,JUP124,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,14.3,
DEP ECA,JUP128,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,15.2,
DEP ECA,ILW110,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,14,
DEP ECA,ILW116,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,3,
DEP ECA,ILW118,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,2.7,
DEP ECA,BOY100,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,15.8,
DEP ECA,BOY092,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,1.8,
DEP ECA,BOY097,1,2018,Nitrate-Nitrite (N),<0.007,mg/L N,15.8,
DEP ECA,HIL053,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,12.2,
DEP ECA,HIL056,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,3.4,
DEP ECA,BOC082,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,27.4,
DEP ECA,BOC083,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,25.9,
DEP ECA,BOC076,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,10.4,
DEP ECA,BOC071,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,2.4,
DEP ECA,BOC079,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,2.1,
DEP ECA,JUP120,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,4.3,
DEP ECA,JUP124,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,13.7,
DEP ECA,JUP126,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,13.4,
DEP ECA,ILW110,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,14,
DEP ECA,ILW116,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,2.4,
DEP ECA,ILW119,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,2.1,
DEP ECA,BAK022,2,2018,Nitrate-Nitrite (N),0.017,mg/L N,4.6,
DEP ECA,BAK023,2,2018,Nitrate-Nitrite (N),0.016,mg/L N,5.8,
DEP ECA,BAK029,2,2018,Nitrate-Nitrite (N),0.015,mg/L N,6.7,
DEP ECA,BOY090,2,2018,Nitrate-Nitrite (N),<0.007,mg/L N,2.1,
