Source,Site,Month,Year,Parameter,Value,Units
DERM,CM02,6,2022,TKN,0.65,mg/L
DERM,MR03,6,2022,TKN,0.94,mg/L
DERM,MR05,6,2022,TKN,0.87,mg/L
DERM,MR07,6,2022,TKN,1.11,mg/L
DERM,AR03,6,2022,TKN,0.45,mg/L
DERM,BB38,6,2022,TKN,0.36,mg/L
DERM,BL12,6,2022,TKN,0.87,mg/L
DERM,BL06,6,2022,TKN,0.38,mg/L
DERM,BISC121,6,2022,TKN,0.38,mg/L
DERM,BB47,6,2022,TKN,0.48,mg/L
DERM,MW04,6,2022,TKN,0.22,mg/L
DERM,PR08,6,2022,TKN,0.65,mg/L
DERM,BBOR1,6,2022,TKN,0.64,mg/L
DERM,BBOR2,6,2022,TKN,0.58,mg/L
DERM,MI03,6,2022,TKN,0.24,mg/L
DERM,BB48,6,2022,TKN,0.79,mg/L
DERM,MW13,6,2022,TKN,0.46,mg/L
DERM,BB50,6,2022,TKN,0.65,mg/L
DERM,MI02,6,2022,TKN,0.25,mg/L
DERM,BB51,6,2022,TKN,0.61,mg/L
DERM,MW05,6,2022,TKN,0.2,mg/L
DERM,PR03,6,2022,TKN,0.33,mg/L
DERM,PR04A,6,2022,TKN,0.22,mg/L
DERM,BISC122,6,2022,TKN,0.46,mg/L
DERM,GL03,6,2022,TKN,1.06,mg/L
DERM,BB41,6,2022,TKN,0.29,mg/L
DERM,BISC101,6,2022,TKN,0.36,mg/L
DERM,BL03,6,2022,TKN,0.23,mg/L
DERM,NO07A,6,2022,TKN,0.35,mg/L
DERM,BB39A,6,2022,TKN,0.17,mg/L
DERM,FC03,6,2022,TKN,0.19,mg/L
DERM,GL02,6,2022,TKN,1.38,mg/L
DERM,BL02,6,2022,TKN,0.29,mg/L
DERM,BL01,6,2022,TKN,0.45,mg/L
DERM,FC15,6,2022,TKN,0.72,mg/L
DERM,BB31,6,2022,TKN,0.11,mg/L
DERM,CG07,6,2022,TKN,0.68,mg/L
DERM,CG01,6,2022,TKN,0.3,mg/L
DERM,BB34,6,2022,TKN,0.32,mg/L
DERM,SP01,6,2022,TKN,0.66,mg/L
DERM,BB15A,6,2022,TKN,0.55,mg/L
DERM,SP08,6,2022,TKN,0.89,mg/L
DERM,BISC127,6,2022,TKN,0.32,mg/L
DERM,CD01A,6,2022,TKN,0.43,mg/L
DERM,BB08,6,2022,TKN,0.51,mg/L
DERM,BB37,6,2022,TKN,0.22,mg/L
DERM,CD09,6,2022,TKN,0.33,mg/L
DERM,BB32,6,2022,TKN,0.19,mg/L
DERM,BBMB4,6,2022,TKN,0.38,mg/L
DERM,BBKB1,6,2022,TKN,0.29,mg/L
DERM,SP04,6,2022,TKN,0.71,mg/L
DERM,BBMB3,6,2022,TKN,0.47,mg/L
DERM,CD02,6,2022,TKN,0.18,mg/L
DERM,BBMB2,6,2022,TKN,0.31,mg/L
DERM,CD05,6,2022,TKN,0.13,mg/L
DERM,CG02A,6,2022,TKN,0.13,mg/L
DERM,LR05,7,2022,TKN,0.88,mg/L
DERM,LR06,7,2022,TKN,0.86,mg/L
DERM,BS04,7,2022,TKN,0.73,mg/L
DERM,BB15,7,2022,TKN,0.13,mg/L
DERM,LR08,7,2022,TKN,1.02,mg/L
DERM,AC03,7,2022,TKN,0.63,mg/L
DERM,BB14,7,2022,TKN,0.2,mg/L
DERM,LR10,7,2022,TKN,1.79,mg/L
DERM,AC06,7,2022,TKN,1.04,mg/L
DERM,BB11,7,2022,TKN,0.24,mg/L
DERM,BB13A,7,2022,TKN,0.19,mg/L
DERM,LR01,7,2022,TKN,0.25,mg/L
DERM,OL02,7,2022,TKN,0.69,mg/L
DERM,BS01,7,2022,TKN,0.2,mg/L
DERM,OL03,7,2022,TKN,1.01,mg/L
DERM,SK10,7,2022,TKN,0.83,mg/L
DERM,BB09,7,2022,TKN,0.18,mg/L
DERM,BB10,7,2022,TKN,0.22,mg/L
DERM,SK05,7,2022,TKN,0.92,mg/L
DERM,AC01,7,2022,TKN,0.24,mg/L
DERM,BS11,7,2022,TKN,1.17,mg/L
DERM,BB05A,7,2022,TKN,0.23,mg/L
DERM,SK02,7,2022,TKN,0.79,mg/L
DERM,BB04,7,2022,TKN,0.17,mg/L
DERM,BS10,7,2022,TKN,0.81,mg/L
DERM,BB02,7,2022,TKN,0.16,mg/L
DERM,SK09,7,2022,TKN,0.78,mg/L
DERM,SK01,7,2022,TKN,0.26,mg/L
DERM,BS07,7,2022,TKN,0.7,mg/L
DERM,TM05,7,2022,TKN,0.91,mg/L
DERM,WC03,7,2022,TKN,0.61,mg/L
DERM,BB28,7,2022,TKN,0.2,mg/L
DERM,TM08,7,2022,TKN,1.24,mg/L
DERM,BB26,7,2022,TKN,0.16,mg/L
DERM,WC02,7,2022,TKN,0.61,mg/L
DERM,BB22,7,2022,TKN,0.21,mg/L
DERM,WC04,7,2022,TKN,1.51,mg/L
DERM,BB25,7,2022,TKN,0.13,mg/L
DERM,MR15,7,2022,TKN,0.92,mg/L
DERM,BB24,7,2022,TKN,0.12,mg/L
DERM,BBMB1,7,2022,TKN,0.14,mg/L
DERM,TM02,7,2022,TKN,0.68,mg/L
DERM,BB18,7,2022,TKN,0.2,mg/L
DERM,TM03A,7,2022,TKN,0.75,mg/L
DERM,BB17,7,2022,TKN,0.08,mg/L
DERM,CM02,7,2022,TKN,0.67,mg/L
DERM,MR01,7,2022,TKN,0.25,mg/L
DERM,MR08,7,2022,TKN,0.91,mg/L
DERM,MR03,7,2022,TKN,0.35,mg/L
DERM,MR05,7,2022,TKN,0.68,mg/L
DERM,MR07,7,2022,TKN,0.51,mg/L
DERM,BB38,7,2022,TKN,0.34,mg/L
DERM,BISC121,7,2022,TKN,0.3,mg/L
DERM,BL12,7,2022,TKN,1.01,mg/L
DERM,BB47,7,2022,TKN,0.36,mg/L
DERM,BBOR1,7,2022,TKN,0.2,mg/L
DERM,AR03,7,2022,TKN,0.49,mg/L
DERM,BBOR2,7,2022,TKN,0.08,mg/L
DERM,BL06,7,2022,TKN,0.75,mg/L
DERM,BB48,7,2022,TKN,0.2,mg/L
DERM,BB50,7,2022,TKN,0.43,mg/L
DERM,MW04,7,2022,TKN,0.5,mg/L
DERM,PR08,7,2022,TKN,0.97,mg/L
DERM,BB51,7,2022,TKN,0.45,mg/L
DERM,MI03,7,2022,TKN,0.52,mg/L
DERM,MW13,7,2022,TKN,0.77,mg/L
DERM,MI02,7,2022,TKN,0.12,mg/L
DERM,BISC122,7,2022,TKN,0.18,mg/L
DERM,L31E1,7,2022,TKN,0.06,mg/L
DERM,BB41,7,2022,TKN,0.25,mg/L
DERM,PR03,7,2022,TKN,0.06,mg/L
DERM,BISC101,7,2022,TKN,0.24,mg/L
DERM,PR04A,7,2022,TKN,0.23,mg/L
DERM,GL03,7,2022,TKN,0.85,mg/L
DERM,BB39A,7,2022,TKN,0.32,mg/L
DERM,BL01,7,2022,TKN,0.62,mg/L
DERM,BL03,7,2022,TKN,0.28,mg/L
DERM,NO07A,7,2022,TKN,0.23,mg/L
DERM,GL02,7,2022,TKN,0.38,mg/L
DERM,BL02,7,2022,TKN,0.46,mg/L
DERM,FC03,7,2022,TKN,0.13,mg/L
DERM,FC15,7,2022,TKN,0.2,mg/L
DERM,CG07,7,2022,TKN,0.38,mg/L
DERM,BB31,7,2022,TKN,0.17,mg/L
DERM,CG01,7,2022,TKN,0.19,mg/L
DERM,SP08,7,2022,TKN,1.24,mg/L
DERM,BB34,7,2022,TKN,0.3,mg/L
DERM,SP01,7,2022,TKN,0.29,mg/L
DERM,CD09,7,2022,TKN,0.42,mg/L
DERM,BB15A,7,2022,TKN,0.15,mg/L
DERM,CD01A,7,2022,TKN,0.38,mg/L
DERM,BB08,7,2022,TKN,0.19,mg/L
DERM,BISC127,7,2022,TKN,0.2,mg/L
DERM,SP04,7,2022,TKN,0.98,mg/L
DERM,BB37,7,2022,TKN,0.09,mg/L
DERM,BBMB4,7,2022,TKN,0.33,mg/L
DERM,CD02,7,2022,TKN,0.27,mg/L
DERM,BB32,7,2022,TKN,0.21,mg/L
DERM,BBKB1,7,2022,TKN,0.2,mg/L
DERM,CD05,7,2022,TKN,0.19,mg/L
DERM,BBMB3,7,2022,TKN,0.17,mg/L
DERM,CG02A,7,2022,TKN,0.3,mg/L
DERM,BBMB2,7,2022,TKN,0.21,mg/L
DERM,SK01,8,2022,TKN,0.11,mg/L
DERM,LR06,8,2022,TKN,0.87,mg/L
DERM,LR05,8,2022,TKN,0.97,mg/L
DERM,BS04,8,2022,TKN,0.7,mg/L
DERM,BB15,8,2022,TKN,0.15,mg/L
DERM,LR08,8,2022,TKN,1.22,mg/L
DERM,AC03,8,2022,TKN,0.61,mg/L
DERM,LR10,8,2022,TKN,1.44,mg/L
DERM,AC06,8,2022,TKN,1.22,mg/L
DERM,BB14,8,2022,TKN,0.3,mg/L
DERM,SK10,8,2022,TKN,0.63,mg/L
DERM,OL02,8,2022,TKN,0.22,mg/L
DERM,BB11,8,2022,TKN,0.24,mg/L
DERM,BB13A,8,2022,TKN,0.25,mg/L
DERM,OL03,8,2022,TKN,0.69,mg/L
DERM,BS11,8,2022,TKN,1.88,mg/L
DERM,LR01,8,2022,TKN,0.46,mg/L
DERM,BS10,8,2022,TKN,1.82,mg/L
DERM,SK05,8,2022,TKN,1.09,mg/L
DERM,BS01,8,2022,TKN,0.06,mg/L
DERM,BB09,8,2022,TKN,0.33,mg/L
DERM,SK09,8,2022,TKN,1.01,mg/L
DERM,BB10,8,2022,TKN,0.06,mg/L
DERM,AC01,8,2022,TKN,0.16,mg/L
DERM,SK02,8,2022,TKN,0.71,mg/L
DERM,BB05A,8,2022,TKN,0.3,mg/L
DERM,BS07,8,2022,TKN,0.64,mg/L
DERM,BB04,8,2022,TKN,0.1,mg/L
DERM,BB02,8,2022,TKN,0.06,mg/L
DERM,BB28,8,2022,TKN,0.12,mg/L
DERM,WC03,8,2022,TKN,0.38,mg/L
DERM,WC02,8,2022,TKN,0.27,mg/L
DERM,WC04,8,2022,TKN,0.8,mg/L
DERM,BB26,8,2022,TKN,0.08,mg/L
DERM,TM02,8,2022,TKN,0.18,mg/L
DERM,BB22,8,2022,TKN,0.3,mg/L
DERM,TM03A,8,2022,TKN,0.43,mg/L
DERM,TM05,8,2022,TKN,1.08,mg/L
DERM,BB25,8,2022,TKN,0.1,mg/L
DERM,MR08,8,2022,TKN,0.82,mg/L
DERM,BB24,8,2022,TKN,0.22,mg/L
DERM,TM08,8,2022,TKN,0.78,mg/L
DERM,BBMB1,8,2022,TKN,0.29,mg/L
DERM,BB18,8,2022,TKN,0.3,mg/L
DERM,BB17,8,2022,TKN,0.29,mg/L
DERM,MR15,8,2022,TKN,0.86,mg/L
DERM,MR01,8,2022,TKN,0.06,mg/L
DERM,MR03,8,2022,TKN,0.38,mg/L
DERM,MR05,8,2022,TKN,0.62,mg/L
DERM,CM02,8,2022,TKN,0.6,mg/L
DERM,MR07,8,2022,TKN,0.66,mg/L
DERM,BL03,8,2022,TKN,0.62,mg/L
DERM,GL02,8,2022,TKN,1.54,mg/L
DERM,BB38,8,2022,TKN,0.06,mg/L
DERM,BL12,8,2022,TKN,0.95,mg/L
DERM,AR03,8,2022,TKN,0.44,mg/L
DERM,BISC121,8,2022,TKN,0.06,mg/L
DERM,BL06,8,2022,TKN,0.65,mg/L
DERM,BB47,8,2022,TKN,0.06,mg/L
DERM,BBOR1,8,2022,TKN,0.07,mg/L
DERM,BBOR2,8,2022,TKN,0.08,mg/L
DERM,PR08,8,2022,TKN,0.74,mg/L
DERM,BB48,8,2022,TKN,0.08,mg/L
DERM,MW13,8,2022,TKN,0.75,mg/L
DERM,MW04,8,2022,TKN,0.28,mg/L
DERM,BB50,8,2022,TKN,0.38,mg/L
DERM,BB51,8,2022,TKN,0.5,mg/L
DERM,MW05,8,2022,TKN,0.21,mg/L
DERM,MI03,8,2022,TKN,0.36,mg/L
DERM,PR04A,8,2022,TKN,0.19,mg/L
DERM,BISC122,8,2022,TKN,0.06,mg/L
DERM,BB41,8,2022,TKN,0.1,mg/L
DERM,NO07A,8,2022,TKN,0.36,mg/L
DERM,MI02,8,2022,TKN,0.38,mg/L
DERM,BISC101,8,2022,TKN,0.57,mg/L
DERM,FC03,8,2022,TKN,0.15,mg/L
DERM,BB39A,8,2022,TKN,0.62,mg/L
DERM,FC15,8,2022,TKN,0.36,mg/L
DERM,L31E1,8,2022,TKN,0.46,mg/L
DERM,BL01,8,2022,TKN,0.72,mg/L
DERM,PR03,8,2022,TKN,0.41,mg/L
DERM,BL02,8,2022,TKN,0.39,mg/L
DERM,GL03,8,2022,TKN,0.24,mg/L
DERM,BB31,8,2022,TKN,0.39,mg/L
DERM,CG07,8,2022,TKN,0.19,mg/L
DERM,CG01,8,2022,TKN,0.4,mg/L
DERM,SP08,8,2022,TKN,0.67,mg/L
DERM,BB34,8,2022,TKN,0.51,mg/L
DERM,SP01,8,2022,TKN,0.62,mg/L
DERM,BB15A,8,2022,TKN,0.68,mg/L
DERM,CD09,8,2022,TKN,0.06,mg/L
DERM,BISC127,8,2022,TKN,0.29,mg/L
DERM,BB08,8,2022,TKN,0.39,mg/L
DERM,CD01A,8,2022,TKN,0.61,mg/L
DERM,SP04,8,2022,TKN,0.83,mg/L
DERM,BB37,8,2022,TKN,0.29,mg/L
DERM,CD02,8,2022,TKN,0.16,mg/L
DERM,BBMB4,8,2022,TKN,0.7,mg/L
DERM,BB32,8,2022,TKN,0.32,mg/L
DERM,CD05,8,2022,TKN,0.3,mg/L
DERM,BBKB1,8,2022,TKN,0.39,mg/L
DERM,BBMB3,8,2022,TKN,0.28,mg/L
DERM,CG02A,8,2022,TKN,0.11,mg/L
DERM,BBMB2,8,2022,TKN,0.23,mg/L
DERM,LR05,9,2022,TKN,0.71,mg/L
DERM,LR06,9,2022,TKN,0.65,mg/L
DERM,BS04,9,2022,TKN,0.48,mg/L
DERM,LR08,9,2022,TKN,0.65,mg/L
DERM,BB15,9,2022,TKN,0.28,mg/L
DERM,AC03,9,2022,TKN,0.59,mg/L
DERM,LR10,9,2022,TKN,1.03,mg/L
DERM,AC06,9,2022,TKN,1.09,mg/L
DERM,BB14,9,2022,TKN,0.28,mg/L
DERM,OL02,9,2022,TKN,0.78,mg/L
DERM,SK10,9,2022,TKN,0.84,mg/L
DERM,BB11,9,2022,TKN,0.3,mg/L
DERM,BB13A,9,2022,TKN,0.33,mg/L
DERM,OL03,9,2022,TKN,0.84,mg/L
DERM,BS11,9,2022,TKN,1.61,mg/L
DERM,LR01,9,2022,TKN,0.27,mg/L
DERM,SK05,9,2022,TKN,0.89,mg/L
DERM,BS01,9,2022,TKN,0.51,mg/L
DERM,BB09,9,2022,TKN,0.25,mg/L
DERM,BS10,9,2022,TKN,0.83,mg/L
DERM,BB10,9,2022,TKN,0.32,mg/L
DERM,SK02,9,2022,TKN,0.54,mg/L
DERM,SK09,9,2022,TKN,0.64,mg/L
DERM,AC01,9,2022,TKN,0.26,mg/L
DERM,BB05A,9,2022,TKN,0.24,mg/L
DERM,BS07,9,2022,TKN,0.5,mg/L
DERM,BB04,9,2022,TKN,0.22,mg/L
DERM,BB02,9,2022,TKN,0.23,mg/L
DERM,SK01,9,2022,TKN,0.42,mg/L
DERM,BB28,9,2022,TKN,0.18,mg/L
DERM,TM05,9,2022,TKN,0.81,mg/L
DERM,WC03,9,2022,TKN,0.49,mg/L
DERM,WC02,9,2022,TKN,0.39,mg/L
DERM,BB26,9,2022,TKN,0.33,mg/L
DERM,BB22,9,2022,TKN,0.24,mg/L
DERM,TM08,9,2022,TKN,0.81,mg/L
DERM,WC04,9,2022,TKN,0.54,mg/L
DERM,BB25,9,2022,TKN,0.16,mg/L
DERM,BB24,9,2022,TKN,0.15,mg/L
DERM,TM02,9,2022,TKN,0.55,mg/L
DERM,TM03A,9,2022,TKN,0.56,mg/L
DERM,BBMB1,9,2022,TKN,0.16,mg/L
DERM,BB18,9,2022,TKN,0.21,mg/L
DERM,MR15,9,2022,TKN,0.66,mg/L
DERM,MR08,9,2022,TKN,0.61,mg/L
DERM,BB17,9,2022,TKN,0.2,mg/L
DERM,MR01,9,2022,TKN,0.26,mg/L
DERM,CM02,9,2022,TKN,0.35,mg/L
DERM,MR03,9,2022,TKN,0.49,mg/L
DERM,MR05,9,2022,TKN,0.52,mg/L
DERM,MR07,9,2022,TKN,0.53,mg/L
DERM,AR03,9,2022,TKN,0.31,mg/L
DERM,BB38,9,2022,TKN,0.26,mg/L
DERM,BISC121,9,2022,TKN,0.25,mg/L
DERM,MW04,9,2022,TKN,0.15,mg/L
DERM,BB47,9,2022,TKN,0.27,mg/L
DERM,BL12,9,2022,TKN,1.06,mg/L
DERM,BBOR1,9,2022,TKN,0.27,mg/L
DERM,MI03,9,2022,TKN,0.28,mg/L
DERM,MI02,9,2022,TKN,0.26,mg/L
DERM,BBOR2,9,2022,TKN,0.45,mg/L
DERM,BB48,9,2022,TKN,0.47,mg/L
DERM,BL06,9,2022,TKN,0.5,mg/L
DERM,L31E1,9,2022,TKN,0.38,mg/L
DERM,BB50,9,2022,TKN,0.57,mg/L
DERM,PR03,9,2022,TKN,0.24,mg/L
DERM,PR08,9,2022,TKN,0.56,mg/L
DERM,BB51,9,2022,TKN,0.72,mg/L
DERM,GL03,9,2022,TKN,0.36,mg/L
DERM,MW13,9,2022,TKN,0.54,mg/L
DERM,BISC122,9,2022,TKN,0.29,mg/L
DERM,BL03,9,2022,TKN,0.41,mg/L
DERM,GL02,9,2022,TKN,0.48,mg/L
DERM,MW05,9,2022,TKN,0.32,mg/L
DERM,BB41,9,2022,TKN,0.29,mg/L
DERM,BISC101,9,2022,TKN,0.36,mg/L
DERM,PR04A,9,2022,TKN,0.2,mg/L
DERM,BB39A,9,2022,TKN,0.37,mg/L
DERM,BL02,9,2022,TKN,0.42,mg/L
DERM,NO07A,9,2022,TKN,0.2,mg/L
DERM,BL01,9,2022,TKN,0.44,mg/L
DERM,FC03,9,2022,TKN,0.18,mg/L
DERM,FC15,9,2022,TKN,0.29,mg/L
DERM,CG07,9,2022,TKN,0.82,mg/L
DERM,BB31,9,2022,TKN,0.33,mg/L
DERM,SP08,9,2022,TKN,1,mg/L
DERM,CG01,9,2022,TKN,0.33,mg/L
DERM,BB15A,9,2022,TKN,0.25,mg/L
DERM,CD09,9,2022,TKN,0.29,mg/L
DERM,BB34,9,2022,TKN,0.43,mg/L
DERM,BB08,9,2022,TKN,0.31,mg/L
DERM,SP01,9,2022,TKN,0.8,mg/L
DERM,SP04,9,2022,TKN,0.88,mg/L
DERM,BBMB4,9,2022,TKN,0.29,mg/L
DERM,CD01A,9,2022,TKN,0.42,mg/L
DERM,CD02,9,2022,TKN,0.29,mg/L
DERM,BBMB3,9,2022,TKN,0.3,mg/L
DERM,BISC127,9,2022,TKN,0.28,mg/L
DERM,CD05,9,2022,TKN,0.28,mg/L
DERM,BBMB2,9,2022,TKN,0.28,mg/L
DERM,BB37,9,2022,TKN,0.18,mg/L
DERM,BB32,9,2022,TKN,0.25,mg/L
DERM,CG02A,9,2022,TKN,0.19,mg/L
DERM,BBKB1,9,2022,TKN,0.22,mg/L
DERM,BS07,10,2022,TKN,0.59,mg/L
DERM,LR06,10,2022,TKN,0.84,mg/L
DERM,BB15,10,2022,TKN,0.28,mg/L
DERM,LR05,10,2022,TKN,0.83,mg/L
DERM,BS04,10,2022,TKN,0.65,mg/L
DERM,BB14,10,2022,TKN,0.28,mg/L
DERM,AC03,10,2022,TKN,1.31,mg/L
DERM,BB11,10,2022,TKN,0.28,mg/L
DERM,BB13A,10,2022,TKN,0.39,mg/L
DERM,AC06,10,2022,TKN,1.58,mg/L
DERM,LR08,10,2022,TKN,1.09,mg/L
DERM,LR01,10,2022,TKN,0.91,mg/L
DERM,BS01,10,2022,TKN,0.71,mg/L
DERM,OL02,10,2022,TKN,0.6,mg/L
DERM,LR10,10,2022,TKN,2.32,mg/L
DERM,BB09,10,2022,TKN,0.34,mg/L
DERM,BB10,10,2022,TKN,0.32,mg/L
DERM,OL03,10,2022,TKN,1.15,mg/L
DERM,AC01,10,2022,TKN,0.4,mg/L
DERM,SK05,10,2022,TKN,0.82,mg/L
DERM,BB05A,10,2022,TKN,0.31,mg/L
DERM,SK10,10,2022,TKN,0.88,mg/L
DERM,BB04,10,2022,TKN,0.47,mg/L
DERM,SK02,10,2022,TKN,0.86,mg/L
DERM,BS11,10,2022,TKN,1.94,mg/L
DERM,BB02,10,2022,TKN,0.59,mg/L
DERM,SK01,10,2022,TKN,0.85,mg/L
DERM,BS10,10,2022,TKN,0.95,mg/L
DERM,SK09,10,2022,TKN,0.73,mg/L
DERM,WC02,10,2022,TKN,0.35,mg/L
DERM,BB28,10,2022,TKN,0.22,mg/L
DERM,TM05,10,2022,TKN,0.83,mg/L
DERM,WC03,10,2022,TKN,0.36,mg/L
DERM,WC04,10,2022,TKN,0.26,mg/L
DERM,BB26,10,2022,TKN,0.3,mg/L
DERM,BB22,10,2022,TKN,0.3,mg/L
DERM,TM08,10,2022,TKN,0.96,mg/L
DERM,BB25,10,2022,TKN,0.25,mg/L
DERM,TM02,10,2022,TKN,0.69,mg/L
DERM,TM03A,10,2022,TKN,0.68,mg/L
DERM,MR15,10,2022,TKN,0.66,mg/L
DERM,BB24,10,2022,TKN,0.25,mg/L
DERM,MR08,10,2022,TKN,0.95,mg/L
DERM,BBMB1,10,2022,TKN,0.22,mg/L
DERM,BB18,10,2022,TKN,0.23,mg/L
DERM,BB17,10,2022,TKN,0.3,mg/L
DERM,CM02,10,2022,TKN,0.75,mg/L
DERM,MR01,10,2022,TKN,0.55,mg/L
DERM,MR03,10,2022,TKN,0.74,mg/L
DERM,MR05,10,2022,TKN,0.78,mg/L
DERM,MR07,10,2022,TKN,0.92,mg/L
DERM,BB38,10,2022,TKN,0.26,mg/L
DERM,AR03,10,2022,TKN,0.55,mg/L
DERM,BL12,10,2022,TKN,1,mg/L
DERM,BISC121,10,2022,TKN,0.43,mg/L
DERM,BB47,10,2022,TKN,0.4,mg/L
DERM,BL06,10,2022,TKN,0.64,mg/L
DERM,BBOR1,10,2022,TKN,0.42,mg/L
DERM,MW04,10,2022,TKN,0.28,mg/L
DERM,BBOR2,10,2022,TKN,0.57,mg/L
DERM,BB48,10,2022,TKN,0.49,mg/L
DERM,MI03,10,2022,TKN,0.27,mg/L
DERM,PR08,10,2022,TKN,0.45,mg/L
DERM,MI02,10,2022,TKN,0.35,mg/L
DERM,BB50,10,2022,TKN,0.69,mg/L
DERM,L31E1,10,2022,TKN,1.28,mg/L
DERM,MW13,10,2022,TKN,0.48,mg/L
DERM,BB51,10,2022,TKN,0.65,mg/L
DERM,MW05,10,2022,TKN,0.26,mg/L
DERM,PR03,10,2022,TKN,0.33,mg/L
DERM,GL03,10,2022,TKN,1.28,mg/L
DERM,PR04A,10,2022,TKN,0.21,mg/L
DERM,BISC122,10,2022,TKN,0.31,mg/L
DERM,BL03,10,2022,TKN,0.48,mg/L
DERM,BB41,10,2022,TKN,0.31,mg/L
DERM,NO07A,10,2022,TKN,0.29,mg/L
DERM,GL02,10,2022,TKN,0.53,mg/L
DERM,BISC101,10,2022,TKN,0.35,mg/L
DERM,FC03,10,2022,TKN,0.2,mg/L
DERM,BL02,10,2022,TKN,0.47,mg/L
DERM,BB39A,10,2022,TKN,0.32,mg/L
DERM,FC15,10,2022,TKN,0.33,mg/L
DERM,BL01,10,2022,TKN,0.45,mg/L
DERM,BB31,10,2022,TKN,0.29,mg/L
DERM,CG07,10,2022,TKN,0.51,mg/L
DERM,CG01,10,2022,TKN,0.34,mg/L
DERM,BB34,10,2022,TKN,0.36,mg/L
DERM,SP08,10,2022,TKN,0.94,mg/L
DERM,SP01,10,2022,TKN,0.52,mg/L
DERM,BISC127,10,2022,TKN,0.34,mg/L
DERM,CD09,10,2022,TKN,0.19,mg/L
DERM,BB15A,10,2022,TKN,0.31,mg/L
DERM,CD01A,10,2022,TKN,0.45,mg/L
DERM,BB37,10,2022,TKN,0.19,mg/L
DERM,BB08,10,2022,TKN,0.36,mg/L
DERM,SP04,10,2022,TKN,0.73,mg/L
DERM,BB32,10,2022,TKN,0.28,mg/L
DERM,BBKB1,10,2022,TKN,0.31,mg/L
DERM,BBMB4,10,2022,TKN,0.28,mg/L
DERM,CD02,10,2022,TKN,0.17,mg/L
DERM,BBMB3,10,2022,TKN,0.26,mg/L
DERM,BBMB2,10,2022,TKN,0.29,mg/L
DERM,CD05,10,2022,TKN,0.23,mg/L
DERM,CG02A,10,2022,TKN,0.16,mg/L
DERM,LR06,11,2022,TKN,0.71,mg/L
DERM,LR05,11,2022,TKN,0.73,mg/L
DERM,BS04,11,2022,TKN,0.71,mg/L
DERM,LR08,11,2022,TKN,0.95,mg/L
DERM,BB15,11,2022,TKN,0.23,mg/L
DERM,AC03,11,2022,TKN,0.84,mg/L
DERM,LR10,11,2022,TKN,0.91,mg/L
DERM,AC06,11,2022,TKN,1.06,mg/L
DERM,BB14,11,2022,TKN,0.23,mg/L
DERM,SK10,11,2022,TKN,0.89,mg/L
DERM,BB11,11,2022,TKN,0.26,mg/L
DERM,OL02,11,2022,TKN,0.6,mg/L
DERM,BB13A,11,2022,TKN,0.36,mg/L
DERM,LR01,11,2022,TKN,0.52,mg/L
DERM,OL03,11,2022,TKN,0.74,mg/L
DERM,BS01,11,2022,TKN,0.62,mg/L
DERM,BS11,11,2022,TKN,1.54,mg/L
DERM,BB09,11,2022,TKN,0.2,mg/L
DERM,BS10,11,2022,TKN,1,mg/L
DERM,BB10,11,2022,TKN,0.23,mg/L
DERM,SK05,11,2022,TKN,1.21,mg/L
DERM,SK09,11,2022,TKN,0.79,mg/L
DERM,AC01,11,2022,TKN,0.23,mg/L
DERM,BB05A,11,2022,TKN,0.29,mg/L
DERM,SK02,11,2022,TKN,0.85,mg/L
DERM,BB04,11,2022,TKN,0.24,mg/L
DERM,BS07,11,2022,TKN,0.55,mg/L
DERM,BB02,11,2022,TKN,0.29,mg/L
DERM,SK01,11,2022,TKN,0.62,mg/L
DERM,TM05,11,2022,TKN,1.16,mg/L
DERM,WC03,11,2022,TKN,0.36,mg/L
DERM,BB28,11,2022,TKN,0.23,mg/L
DERM,WC02,11,2022,TKN,0.38,mg/L
DERM,BB26,11,2022,TKN,0.24,mg/L
DERM,BB22,11,2022,TKN,0.2,mg/L
DERM,TM08,11,2022,TKN,0.97,mg/L
DERM,WC04,11,2022,TKN,0.47,mg/L
DERM,BB25,11,2022,TKN,0.23,mg/L
DERM,BB24,11,2022,TKN,0.2,mg/L
DERM,MR15,11,2022,TKN,0.73,mg/L
DERM,BBMB1,11,2022,TKN,0.22,mg/L
DERM,TM02,11,2022,TKN,0.57,mg/L
DERM,BB18,11,2022,TKN,0.31,mg/L
DERM,BB17,11,2022,TKN,0.31,mg/L
DERM,TM03A,11,2022,TKN,0.52,mg/L
DERM,MR01,11,2022,TKN,0.3,mg/L
DERM,CM02,11,2022,TKN,0.58,mg/L
DERM,MR03,11,2022,TKN,0.59,mg/L
DERM,MR08,11,2022,TKN,0.91,mg/L
DERM,MR05,11,2022,TKN,0.61,mg/L
DERM,MR07,11,2022,TKN,0.81,mg/L
DERM,AR03,11,2022,TKN,0.49,mg/L
DERM,BL12,11,2022,TKN,0.92,mg/L
DERM,BB38,11,2022,TKN,0.26,mg/L
DERM,BL06,11,2022,TKN,0.85,mg/L
DERM,BISC121,11,2022,TKN,0.35,mg/L
DERM,MW04,11,2022,TKN,0.25,mg/L
DERM,PR08,11,2022,TKN,0.65,mg/L
DERM,MI03,11,2022,TKN,0.52,mg/L
DERM,BB47,11,2022,TKN,0.39,mg/L
DERM,MI02,11,2022,TKN,0.49,mg/L
