Source,Site,Date,Month,Year,Parameter,Value,Units,Total Depth,Sample Depth
DEP ECA,BAK022,19-Oct,10,2019,SiO3,0,mg/L,4.9,0.5
DEP ECA,BAK022,19-Oct,10,2019,SiO3,0,mg/L,4.9,4.4
DEP ECA,BAK025,19-Oct,10,2019,SiO3,0,mg/L,7.6,0.5
DEP ECA,BAK025,19-Oct,10,2019,SiO3,0.01,mg/L,7.6,7.1
DEP ECA,BAK026,19-Oct,10,2019,SiO3,0.01,mg/L,7.6,0.5
DEP ECA,BAK026,19-Oct,10,2019,SiO3,0.01,mg/L,7.6,7.1
DEP ECA,BAK024,19-Oct,10,2019,SiO3,0.01,mg/L,7,0.5
DEP ECA,BAK024,19-Oct,10,2019,SiO3,0.01,mg/L,7,6.5
DEP ECA,BAK027,19-Oct,10,2019,SiO3,0.01,mg/L,7.9,0.5
DEP ECA,BAK027,19-Oct,10,2019,SiO3,0.02,mg/L,7.9,7.4
DEP ECA,BAK029,19-Oct,10,2019,SiO3,0,mg/L,8.5,0.5
DEP ECA,BAK029,19-Oct,10,2019,SiO3,0,mg/L,8.5,8
DEP ECA,BAK028,19-Oct,10,2019,SiO3,0,mg/L,7.9,0.5
DEP ECA,BAK028,19-Oct,10,2019,SiO3,0,mg/L,7.9,7.4
DEP ECA,PEV051,19-Oct,10,2019,SiO3,0,mg/L,17.4,0.5
DEP ECA,PEV050,19-Oct,10,2019,SiO3,0.06,mg/L,25.9,0.5
DEP ECA,PEV053,19-Oct,10,2019,SiO3,0.02,mg/L,45.4,0.5
DEP ECA,PEV052,19-Oct,10,2019,SiO3,0.02,mg/L,17.1,0.5
DEP ECA,PEV049,19-Oct,10,2019,SiO3,0,mg/L,9.4,0.5
DEP ECA,PEV049,19-Oct,10,2019,SiO3,0.02,mg/L,9.4,8.9
DEP ECA,PEV048,19-Oct,10,2019,SiO3,0,mg/L,6.1,0.5
DEP ECA,PEV048,19-Oct,10,2019,SiO3,0.01,mg/L,6.1,5.6
DEP ECA,PEV046,19-Oct,10,2019,SiO3,0,mg/L,4.6,0.5
DEP ECA,PEV046,19-Oct,10,2019,SiO3,0,mg/L,4.6,4.1
DEP ECA,PEV042,19-Oct,10,2019,SiO3,0.22,mg/L,8.8,0.5
DEP ECA,PEV042,19-Oct,10,2019,SiO3,0,mg/L,8.8,8.3
DEP ECA,PEV043,19-Oct,10,2019,SiO3,0.06,mg/L,14.3,0.5
DEP ECA,PEV043,19-Oct,10,2019,SiO3,0,mg/L,14.3,13.8
DEP ECA,PEV040,19-Oct,10,2019,SiO3,0.11,mg/L,15.2,0.5
DEP ECA,PEV040,19-Oct,10,2019,SiO3,0,mg/L,15.2,14.7
DEP ECA,PEV041,19-Oct,10,2019,SiO3,0.15,mg/L,5.8,0.5
DEP ECA,PEV041,19-Oct,10,2019,SiO3,0,mg/L,5.8,5.3
DEP ECA,PEV045,19-Oct,10,2019,SiO3,0,mg/L,7.6,0.5
DEP ECA,PEV045,19-Oct,10,2019,SiO3,0,mg/L,7.6,7.1
DEP ECA,PEV047,19-Oct,10,2019,SiO3,0,mg/L,9.4,0.5
DEP ECA,PEV047,19-Oct,10,2019,SiO3,0,mg/L,9.4,8.9
DEP ECA,PEV044,19-Oct,10,2019,SiO3,0,mg/L,4.9,0.5
DEP ECA,PEV044,19-Oct,10,2019,SiO3,0,mg/L,4.9,4.4
DEP ECA,GOC007,19-Oct,10,2019,SiO3,0.02,mg/L,6.7,0.5
DEP ECA,GOC007,19-Oct,10,2019,SiO3,0.02,mg/L,6.7,6.2
DEP ECA,GOC005,19-Oct,10,2019,SiO3,0.02,mg/L,5.2,0.5
DEP ECA,GOC005,19-Oct,10,2019,SiO3,0.02,mg/L,5.2,4.7
DEP ECA,GOC008,19-Oct,10,2019,SiO3,0.03,mg/L,6.1,0.5
DEP ECA,GOC008,19-Oct,10,2019,SiO3,0.02,mg/L,6.1,5.6
DEP ECA,GOC004,19-Oct,10,2019,SiO3,0.04,mg/L,4.9,0.5
DEP ECA,GOC004,19-Oct,10,2019,SiO3,0.03,mg/L,4.9,4.4
DEP ECA,GOC003,19-Oct,10,2019,SiO3,0.1,mg/L,16.8,0.5
DEP ECA,GOC003,19-Oct,10,2019,SiO3,0.07,mg/L,16.8,16.3
DEP ECA,GOC002,19-Oct,10,2019,SiO3,0.11,mg/L,15.8,0.5
DEP ECA,GOC002,19-Oct,10,2019,SiO3,0.07,mg/L,15.8,15.3
DEP ECA,GOC001,19-Oct,10,2019,SiO3,0.07,mg/L,6.1,0.5
DEP ECA,GOC001,19-Oct,10,2019,SiO3,0.04,mg/L,6.1,5.6
DEP ECA,GOC006,19-Oct,10,2019,SiO3,0,mg/L,6.1,0.5
DEP ECA,GOC006,19-Oct,10,2019,SiO3,0,mg/L,6.1,5.6
DEP ECA,GOC011,19-Oct,10,2019,SiO3,0.01,mg/L,6.7,0.5
DEP ECA,GOC011,19-Oct,10,2019,SiO3,0,mg/L,6.7,6.2
DEP ECA,GOC009,19-Oct,10,2019,SiO3,0,mg/L,7.9,0.5
DEP ECA,GOC009,19-Oct,10,2019,SiO3,0,mg/L,7.9,7.4
DEP ECA,GOC010,19-Oct,10,2019,SiO3,0,mg/L,9.1,0.5
DEP ECA,GOC010,19-Oct,10,2019,SiO3,0,mg/L,9.1,8.6
DEP ECA,GOC012,19-Oct,10,2019,SiO3,0,mg/L,29,0.5
DEP ECA,GOC014,19-Oct,10,2019,SiO3,0.25,mg/L,28,0.5
DEP ECA,GOC013,19-Oct,10,2019,SiO3,0,mg/L,49.4,0.5
DEP ECA,GOC015,19-Oct,10,2019,SiO3,0.09,mg/L,27.4,0.5
DEP ECA,STL161,19-Nov,11,2019,SiO3,0.47,mg/L,5.2,0.5
DEP ECA,STL161,19-Nov,11,2019,SiO3,0.28,mg/L,5.2,4.7
DEP ECA,STL164,19-Nov,11,2019,SiO3,0.09,mg/L,3.7,0.5
DEP ECA,STL164,19-Nov,11,2019,SiO3,0.06,mg/L,3.7,3.2
DEP ECA,STL165,19-Nov,11,2019,SiO3,0.08,mg/L,4.6,0.5
DEP ECA,STL165,19-Nov,11,2019,SiO3,0.06,mg/L,4.6,4.1
DEP ECA,STL163,19-Nov,11,2019,SiO3,0.21,mg/L,7.6,0.5
DEP ECA,STL163,19-Nov,11,2019,SiO3,0.11,mg/L,7.6,7.1
DEP ECA,STL166,19-Nov,11,2019,SiO3,0.19,mg/L,7.3,0.5
DEP ECA,STL166,19-Nov,11,2019,SiO3,0.09,mg/L,7.3,6.8
DEP ECA,STL171,19-Nov,11,2019,SiO3,0.23,mg/L,6.7,0.5
DEP ECA,STL171,19-Nov,11,2019,SiO3,0.14,mg/L,6.7,6.2
DEP ECA,STL167,19-Nov,11,2019,SiO3,0.06,mg/L,7.6,0.5
DEP ECA,STL167,19-Nov,11,2019,SiO3,0.06,mg/L,7.6,7.1
DEP ECA,STL168,19-Nov,11,2019,SiO3,0.05,mg/L,7.9,0.5
DEP ECA,STL168,19-Nov,11,2019,SiO3,0.05,mg/L,7.9,7.4
DEP ECA,STL172,19-Nov,11,2019,SiO3,0.07,mg/L,7.3,0.5
DEP ECA,STL172,19-Nov,11,2019,SiO3,0.07,mg/L,7.3,6.8
DEP ECA,STL170,19-Nov,11,2019,SiO3,0.07,mg/L,7.9,0.5
DEP ECA,STL170,19-Nov,11,2019,SiO3,0.08,mg/L,7.9,7.4
DEP ECA,STL169,19-Nov,11,2019,SiO3,0.13,mg/L,4.6,0.5
DEP ECA,STL169,19-Nov,11,2019,SiO3,0.12,mg/L,4.6,4.1
DEP ECA,STL162,19-Nov,11,2019,SiO3,0.45,mg/L,2.4,0.5
DEP ECA,STL162,19-Nov,11,2019,SiO3,0.45,mg/L,2.4,1.9
DEP ECA,JUP127,19-Nov,11,2019,SiO3,0,mg/L,12.2,0.5
DEP ECA,JUP127,19-Nov,11,2019,SiO3,0,mg/L,12.2,11.7
DEP ECA,JUP128,19-Nov,11,2019,SiO3,0,mg/L,15.5,0.5
DEP ECA,JUP128,19-Nov,11,2019,SiO3,0,mg/L,15.5,15
DEP ECA,JUP129,19-Nov,11,2019,SiO3,0,mg/L,15.8,0.5
DEP ECA,JUP129,19-Nov,11,2019,SiO3,0,mg/L,15.8,15.3
DEP ECA,JUP126,19-Nov,11,2019,SiO3,0,mg/L,15.2,0.5
DEP ECA,JUP126,19-Nov,11,2019,SiO3,0,mg/L,15.2,14.7
DEP ECA,JUP125,19-Nov,11,2019,SiO3,0,mg/L,13.7,0.5
DEP ECA,JUP125,19-Nov,11,2019,SiO3,0,mg/L,13.7,13.2
DEP ECA,JUP124,19-Nov,11,2019,SiO3,0,mg/L,13.1,0.5
DEP ECA,JUP124,19-Nov,11,2019,SiO3,0,mg/L,13.1,12.6
DEP ECA,JUP123,19-Nov,11,2019,SiO3,0.48,mg/L,4.3,0.5
DEP ECA,JUP123,19-Nov,11,2019,SiO3,0.05,mg/L,4.3,3.8
DEP ECA,JUP121,19-Nov,11,2019,SiO3,0.01,mg/L,3.4,0.5
DEP ECA,JUP121,19-Nov,11,2019,SiO3,0,mg/L,3.4,2.9
DEP ECA,JUP120,19-Nov,11,2019,SiO3,0.64,mg/L,2.1,0.5
DEP ECA,JUP120,19-Nov,11,2019,SiO3,0.55,mg/L,2.1,1.6
DEP ECA,JUP122,19-Nov,11,2019,SiO3,0.2,mg/L,3,0.5
DEP ECA,JUP122,19-Nov,11,2019,SiO3,0.02,mg/L,3,2.5
DEP ECA,ILW111,19-Nov,11,2019,SiO3,0,mg/L,3,0.5
DEP ECA,ILW111,19-Nov,11,2019,SiO3,0,mg/L,3,2.5
DEP ECA,ILW110,19-Nov,11,2019,SiO3,0,mg/L,10.7,0.5
DEP ECA,ILW110,19-Nov,11,2019,SiO3,0,mg/L,10.7,10.2
DEP ECA,ILW113,19-Nov,11,2019,SiO3,0,mg/L,10.7,0.5
DEP ECA,ILW113,19-Nov,11,2019,SiO3,0,mg/L,10.7,10.2
DEP ECA,ILW112,19-Nov,11,2019,SiO3,0,mg/L,7.3,0.5
DEP ECA,ILW112,19-Nov,11,2019,SiO3,0,mg/L,7.3,6.8
DEP ECA,ILW117,19-Nov,11,2019,SiO3,0,mg/L,15.2,0.5
DEP ECA,ILW117,19-Nov,11,2019,SiO3,0,mg/L,15.2,14.7
DEP ECA,ILW118,19-Nov,11,2019,SiO3,0,mg/L,3.4,0.5
DEP ECA,ILW118,19-Nov,11,2019,SiO3,0,mg/L,3.4,2.9
DEP ECA,ILW114,19-Nov,11,2019,SiO3,0,mg/L,3.4,0.5
DEP ECA,ILW114,19-Nov,11,2019,SiO3,0,mg/L,3.4,2.9
DEP ECA,ILW119,19-Nov,11,2019,SiO3,0,mg/L,3,0.5
DEP ECA,ILW119,19-Nov,11,2019,SiO3,0,mg/L,3,2.5
DEP ECA,ILW115,19-Nov,11,2019,SiO3,0,mg/L,3,0.5
DEP ECA,ILW115,19-Nov,11,2019,SiO3,0,mg/L,3,2.5
DEP ECA,ILW116,19-Nov,11,2019,SiO3,0,mg/L,5.2,0.5
DEP ECA,ILW116,19-Nov,11,2019,SiO3,0,mg/L,5.2,4.7
DEP ECA,BOC083,19-Nov,11,2019,SiO3,0.04,mg/L,25.9,0.5
DEP ECA,BOC080,19-Nov,11,2019,SiO3,0.18,mg/L,27.7,0.5
DEP ECA,BOC081,19-Nov,11,2019,SiO3,0.02,mg/L,44.2,0.5
DEP ECA,BOC082,19-Nov,11,2019,SiO3,0.02,mg/L,23.2,0.5
DEP ECA,BOC071,19-Nov,11,2019,SiO3,0.05,mg/L,1.8,0.5
DEP ECA,BOC071,19-Nov,11,2019,SiO3,0.04,mg/L,1.8,1.3
DEP ECA,BOC070,19-Nov,11,2019,SiO3,0.43,mg/L,2.7,0.5
DEP ECA,BOC070,19-Nov,11,2019,SiO3,0.42,mg/L,2.7,2.2
DEP ECA,BOC076,19-Nov,11,2019,SiO3,0.26,mg/L,10.3,0.5
DEP ECA,BOC076,19-Nov,11,2019,SiO3,0.01,mg/L,10.3,9.8
DEP ECA,BOC073,19-Nov,11,2019,SiO3,0.31,mg/L,13.1,0.5
DEP ECA,BOC073,19-Nov,11,2019,SiO3,0,mg/L,13.1,12.6
DEP ECA,BOC072,19-Nov,11,2019,SiO3,0.02,mg/L,4.3,0.5
DEP ECA,BOC072,19-Nov,11,2019,SiO3,0.01,mg/L,4.3,3.8
DEP ECA,BOC074,19-Nov,11,2019,SiO3,0.01,mg/L,2.1,0.5
DEP ECA,BOC074,19-Nov,11,2019,SiO3,0.01,mg/L,2.1,1.6
DEP ECA,BOC079,19-Nov,11,2019,SiO3,0.04,mg/L,3,0.5
DEP ECA,BOC079,19-Nov,11,2019,SiO3,0.01,mg/L,3,2.5
DEP ECA,BOC077,19-Nov,11,2019,SiO3,0.02,mg/L,3,0.5
DEP ECA,BOC077,19-Nov,11,2019,SiO3,0.01,mg/L,3,2.5
DEP ECA,BOC078,19-Nov,11,2019,SiO3,0.03,mg/L,2.7,0.5
DEP ECA,BOC078,19-Nov,11,2019,SiO3,0.03,mg/L,2.7,2.2
DEP ECA,BOC075,19-Nov,11,2019,SiO3,0.02,mg/L,4.6,0.5
DEP ECA,BOC075,19-Nov,11,2019,SiO3,0.01,mg/L,4.6,4.1
DEP ECA,GOC015,19-Nov,11,2019,SiO3,0.09,mg/L,28.6,0.5
DEP ECA,GOC014,19-Nov,11,2019,SiO3,0.17,mg/L,30.2,0.5
DEP ECA,GOC013,19-Nov,11,2019,SiO3,0.01,mg/L,37.2,0.5
DEP ECA,GOC012,19-Nov,11,2019,SiO3,0,mg/L,41.8,0.5
DEP ECA,GOC010,19-Nov,11,2019,SiO3,0,mg/L,9.8,0.5
DEP ECA,GOC010,19-Nov,11,2019,SiO3,0,mg/L,9.8,9.3
DEP ECA,GOC009,19-Nov,11,2019,SiO3,0,mg/L,8.5,0.5
DEP ECA,GOC009,19-Nov,11,2019,SiO3,0,mg/L,8.5,8
DEP ECA,GOC011,19-Nov,11,2019,SiO3,0,mg/L,7.6,0.5
DEP ECA,GOC011,19-Nov,11,2019,SiO3,0.01,mg/L,7.6,7.1
DEP ECA,GOC006,19-Nov,11,2019,SiO3,0.01,mg/L,4.9,0.5
DEP ECA,GOC006,19-Nov,11,2019,SiO3,0.01,mg/L,4.9,4.4
DEP ECA,GOC001,19-Nov,11,2019,SiO3,0.02,mg/L,6.4,0.5
DEP ECA,GOC001,19-Nov,11,2019,SiO3,0.02,mg/L,6.4,5.9
DEP ECA,GOC002,19-Nov,11,2019,SiO3,0.04,mg/L,16.2,0.5
DEP ECA,GOC002,19-Nov,11,2019,SiO3,0.04,mg/L,16.2,15.7
DEP ECA,GOC003,19-Nov,11,2019,SiO3,0.03,mg/L,17.1,0.5
DEP ECA,GOC003,19-Nov,11,2019,SiO3,0.04,mg/L,17.1,16.6
DEP ECA,GOC004,19-Nov,11,2019,SiO3,0.03,mg/L,4.6,0.5
DEP ECA,GOC004,19-Nov,11,2019,SiO3,0.02,mg/L,4.6,4.1
DEP ECA,GOC008,19-Nov,11,2019,SiO3,0.04,mg/L,6.1,0.5
DEP ECA,GOC008,19-Nov,11,2019,SiO3,0.02,mg/L,6.1,5.6
DEP ECA,GOC005,19-Nov,11,2019,SiO3,0.02,mg/L,5.5,0.5
DEP ECA,GOC005,19-Nov,11,2019,SiO3,0.02,mg/L,5.5,5
DEP ECA,GOC007,19-Nov,11,2019,SiO3,0.01,mg/L,6.7,0.5
DEP ECA,GOC007,19-Nov,11,2019,SiO3,0.02,mg/L,6.7,6.2
DEP ECA,HIL062,19-Nov,11,2019,SiO3,0.02,mg/L,36,0.5
DEP ECA,HIL063,19-Nov,11,2019,SiO3,0.02,mg/L,55.8,0.5
DEP ECA,HIL060,19-Nov,11,2019,SiO3,0.03,mg/L,30.2,0.5
DEP ECA,HIL061,19-Nov,11,2019,SiO3,0.02,mg/L,30.5,0.5
DEP ECA,HIL054,19-Nov,11,2019,SiO3,0.01,mg/L,5.5,0.5
DEP ECA,HIL054,19-Nov,11,2019,SiO3,0.01,mg/L,5.5,5
DEP ECA,HIL051,19-Nov,11,2019,SiO3,0.01,mg/L,1.2,0.5
DEP ECA,HIL051,19-Nov,11,2019,SiO3,0.01,mg/L,1.2,0.7
DEP ECA,HIL053,19-Nov,11,2019,SiO3,0.02,mg/L,12.5,0.5
DEP ECA,HIL053,19-Nov,11,2019,SiO3,0.01,mg/L,12.5,12
DEP ECA,HIL059,19-Nov,11,2019,SiO3,0.01,mg/L,8.2,0.5
DEP ECA,HIL059,19-Nov,11,2019,SiO3,0.01,mg/L,8.2,7.7
DEP ECA,HIL050,19-Nov,11,2019,SiO3,0.01,mg/L,3.7,0.5
DEP ECA,HIL050,19-Nov,11,2019,SiO3,0.03,mg/L,3.7,3.2
DEP ECA,HIL052,19-Nov,11,2019,SiO3,0.05,mg/L,4,0.5
DEP ECA,HIL052,19-Nov,11,2019,SiO3,0.04,mg/L,4,3.5
DEP ECA,HIL057,19-Nov,11,2019,SiO3,0.04,mg/L,8.5,0.5
DEP ECA,HIL057,19-Nov,11,2019,SiO3,0.01,mg/L,8.5,8
DEP ECA,HIL056,19-Nov,11,2019,SiO3,0.02,mg/L,4.3,0.5
DEP ECA,HIL056,19-Nov,11,2019,SiO3,0.02,mg/L,4.3,3.8
DEP ECA,HIL055,19-Nov,11,2019,SiO3,0.02,mg/L,4.9,0.5
DEP ECA,HIL055,19-Nov,11,2019,SiO3,0.02,mg/L,4.9,4.4
DEP ECA,HIL058,19-Nov,11,2019,SiO3,0.02,mg/L,5.5,0.5
DEP ECA,HIL058,19-Nov,11,2019,SiO3,0.02,mg/L,5.5,5
DEP ECA,BOY099,19-Nov,11,2019,SiO3,0.01,mg/L,15.2,0.5
DEP ECA,BOY099,19-Nov,11,2019,SiO3,0.01,mg/L,15.2,14.7
DEP ECA,BOY095,19-Nov,11,2019,SiO3,0,mg/L,16.2,0.5
DEP ECA,BOY095,19-Nov,11,2019,SiO3,0,mg/L,16.2,15.7
DEP ECA,BOY097,19-Nov,11,2019,SiO3,0.03,mg/L,15.8,0.5
DEP ECA,BOY097 ,19-Nov,11,2019,SiO3,0.01,mg/L,15.8,15.3
DEP ECA,BOY093,19-Nov,11,2019,SiO3,0.05,mg/L,5.2,0.5
DEP ECA,BOY093,19-Nov,11,2019,SiO3,0.03,mg/L,5.2,4.7
DEP ECA,BOY090,19-Nov,11,2019,SiO3,0.05,mg/L,4.6,0.5
DEP ECA,BOY090,19-Nov,11,2019,SiO3,0.06,mg/L,4.6,4.1
DEP ECA,BOY091,19-Nov,11,2019,SiO3,0,mg/L,12.2,0.5
DEP ECA,BOY091,19-Nov,11,2019,SiO3,0.03,mg/L,12.2,11.7
DEP ECA,BOY092,19-Nov,11,2019,SiO3,0.07,mg/L,3,0.5
DEP ECA,BOY092,19-Nov,11,2019,SiO3,0.08,mg/L,3,2.5
DEP ECA,BOY101,19-Nov,11,2019,SiO3,0,mg/L,16.6,0.5
DEP ECA,BOY101,19-Nov,11,2019,SiO3,0.01,mg/L,16.6,16.1
DEP ECA,BOY094,19-Nov,11,2019,SiO3,0,mg/L,15.5,0.5
DEP ECA,BOY094,19-Nov,11,2019,SiO3,0.02,mg/L,15.5,15
DEP ECA,BOY096,19-Nov,11,2019,SiO3,0,mg/L,15.5,0.5
DEP ECA,BOY096,19-Nov,11,2019,SiO3,0,mg/L,15.5,15
DEP ECA,BOY100,19-Nov,11,2019,SiO3,0,mg/L,16.8,0.5
DEP ECA,BOY100,19-Nov,11,2019,SiO3,0,mg/L,16.8,16.3
DEP ECA,BOY098,19-Nov,11,2019,SiO3,0,mg/L,15.5,0.5
DEP ECA,BOY098,19-Nov,11,2019,SiO3,0,mg/L,15.5,15
DEP ECA,BAK031,19-Nov,11,2019,SiO3,0,mg/L,30.8,0.5
DEP ECA,BAK030,19-Nov,11,2019,SiO3,0.07,mg/L,29.9,0.5
DEP ECA,BAK033,19-Nov,11,2019,SiO3,0,mg/L,50.3,0.5
DEP ECA,BAK032,19-Nov,11,2019,SiO3,0,mg/L,28.6,0.5
DEP ECA,BAK023,19-Nov,11,2019,SiO3,0.02,mg/L,7,0.5
DEP ECA,BAK023,19-Nov,11,2019,SiO3,0.01,mg/L,7,6.5
DEP ECA,BAK021,19-Nov,11,2019,SiO3,0.04,mg/L,5.2,0.5
DEP ECA,BAK021,19-Nov,11,2019,SiO3,0.04,mg/L,5.2,4.7
DEP ECA,BAK020,19-Nov,11,2019,SiO3,0.07,mg/L,6.1,0.5
DEP ECA,BAK020,19-Nov,11,2019,SiO3,0.07,mg/L,6.1,5.6
DEP ECA,BAK022,19-Nov,11,2019,SiO3,0.05,mg/L,5.8,0.5
DEP ECA,BAK022,19-Nov,11,2019,SiO3,0.03,mg/L,5.8,5.3
DEP ECA,BAK025,19-Nov,11,2019,SiO3,0.01,mg/L,7.6,0.5
DEP ECA,BAK025,19-Nov,11,2019,SiO3,0.01,mg/L,7.6,7.1
DEP ECA,BAK026,19-Nov,11,2019,SiO3,0.01,mg/L,7.9,0.5
DEP ECA,BAK026,19-Nov,11,2019,SiO3,0,mg/L,7.9,7.4
DEP ECA,BAK024,19-Nov,11,2019,SiO3,0,mg/L,7.9,0.5
DEP ECA,BAK024,19-Nov,11,2019,SiO3,0.01,mg/L,7.9,7.4
DEP ECA,BAK027,19-Nov,11,2019,SiO3,0,mg/L,7.9,0.5
DEP ECA,BAK027,19-Nov,11,2019,SiO3,0,mg/L,7.9,7.4
DEP ECA,BAK029,19-Nov,11,2019,SiO3,0,mg/L,7.3,0.5
DEP ECA,BAK029,19-Nov,11,2019,SiO3,0.01,mg/L,7.3,6.8
DEP ECA,BAK028,19-Nov,11,2019,SiO3,0.01,mg/L,8.2,0.5
DEP ECA,BAK028,19-Nov,11,2019,SiO3,0.02,mg/L,8.2,7.7
DEP ECA,PEV051,19-Nov,11,2019,SiO3,0,mg/L,16.2,0.5
DEP ECA,PEV050,19-Nov,11,2019,SiO3,0.07,mg/L,16.5,0.5
DEP ECA,PEV053,19-Nov,11,2019,SiO3,0.01,mg/L,36.6,0.5
DEP ECA,PEV052,19-Nov,11,2019,SiO3,0.01,mg/L,18,0.5
DEP ECA,PEV049,19-Nov,11,2019,SiO3,0,mg/L,10.1,0.5
DEP ECA,PEV049,19-Nov,11,2019,SiO3,0.02,mg/L,10.1,9.6
DEP ECA,PEV048,19-Nov,11,2019,SiO3,0,mg/L,6.7,0.5
DEP ECA,PEV048,19-Nov,11,2019,SiO3,0.03,mg/L,6.7,6.2
DEP ECA,PEV046,19-Nov,11,2019,SiO3,0.04,mg/L,5.8,0.5
DEP ECA,PEV046,19-Nov,11,2019,SiO3,0.04,mg/L,5.8,5.3
DEP ECA,PEV042,19-Nov,11,2019,SiO3,0.11,mg/L,9.4,0.5
DEP ECA,PEV042,19-Nov,11,2019,SiO3,0.01,mg/L,9.4,8.9
DEP ECA,PEV040,19-Nov,11,2019,SiO3,0.25,mg/L,15.5,0.5
DEP ECA,PEV040,19-Nov,11,2019,SiO3,0.02,mg/L,15.5,15
DEP ECA,PEV043,19-Nov,11,2019,SiO3,0.13,mg/L,14.6,0.5
DEP ECA,PEV043,19-Nov,11,2019,SiO3,0.01,mg/L,14.6,14.1
DEP ECA,PEV041,19-Nov,11,2019,SiO3,0.15,mg/L,5.5,0.5
DEP ECA,PEV041,19-Nov,11,2019,SiO3,0,mg/L,5.5,5
DEP ECA,PEV045,19-Nov,11,2019,SiO3,0,mg/L,7.6,0.5
DEP ECA,PEV045,19-Nov,11,2019,SiO3,0.03,mg/L,7.6,7.1
DEP ECA,PEV047,19-Nov,11,2019,SiO3,0.06,mg/L,9.8,0.5
DEP ECA,PEV047,19-Nov,11,2019,SiO3,0.03,mg/L,9.8,9.3
DEP ECA,PEV044,19-Nov,11,2019,SiO3,0.02,mg/L,3.7,0.5
DEP ECA,PEV044,19-Nov,11,2019,SiO3,0.02,mg/L,3.7,3.2
DEP ECA,BOC083,19-Dec,12,2019,SiO3,0.02,mg/L,25.6,0.5
DEP ECA,BOC080,19-Dec,12,2019,SiO3,0.21,mg/L,26.2,0.5
DEP ECA,BOC081,19-Dec,12,2019,SiO3,0,mg/L,42.7,0.5
DEP ECA,BOC082,19-Dec,12,2019,SiO3,0.01,mg/L,23.2,0.5
DEP ECA,BOC071,19-Dec,12,2019,SiO3,0.03,mg/L,2.4,0.5
DEP ECA,BOC071,19-Dec,12,2019,SiO3,0.02,mg/L,2.4,1.9
DEP ECA,BOC070,19-Dec,12,2019,SiO3,0.2,mg/L,2.1,0.5
DEP ECA,BOC070,19-Dec,12,2019,SiO3,0.2,mg/L,2.1,1.6
DEP ECA,BOC076,19-Dec,12,2019,SiO3,0.01,mg/L,11,0.5
DEP ECA,BOC076,19-Dec,12,2019,SiO3,0.01,mg/L,11,10.5
DEP ECA,BOC073,19-Dec,12,2019,SiO3,0.01,mg/L,11.9,0.5
DEP ECA,BOC073,19-Dec,12,2019,SiO3,0.01,mg/L,11.9,11.4
DEP ECA,BOC072,19-Dec,12,2019,SiO3,0.03,mg/L,4.3,0.5
DEP ECA,BOC072,19-Dec,12,2019,SiO3,0.02,mg/L,4.3,3.8
DEP ECA,BOC074,19-Dec,12,2019,SiO3,0.02,mg/L,2.4,0.5
DEP ECA,BOC074,19-Dec,12,2019,SiO3,0.03,mg/L,2.4,1.9
DEP ECA,BOC079,19-Dec,12,2019,SiO3,0.02,mg/L,2.7,0.5
DEP ECA,BOC079,19-Dec,12,2019,SiO3,0.02,mg/L,2.7,2.2
DEP ECA,BOC077,19-Dec,12,2019,SiO3,0.02,mg/L,3,0.5
DEP ECA,BOC077,19-Dec,12,2019,SiO3,0.02,mg/L,3,2.5
DEP ECA,BOC078,19-Dec,12,2019,SiO3,0.02,mg/L,3,0.5
DEP ECA,BOC078,19-Dec,12,2019,SiO3,0.02,mg/L,3,2.5
DEP ECA,BOC075,19-Dec,12,2019,SiO3,0.02,mg/L,4.6,0.5
DEP ECA,BOC075,19-Dec,12,2019,SiO3,0.02,mg/L,4.6,4.1
DEP ECA,BAK031,19-Dec,12,2019,SiO3,0.01,mg/L,31.7,0.5
DEP ECA,BAK030,19-Dec,12,2019,SiO3,0.03,mg/L,32,0.5
DEP ECA,BAK033,19-Dec,12,2019,SiO3,0.01,mg/L,50.6,0.5
DEP ECA,BAK032,19-Dec,12,2019,SiO3,0.01,mg/L,28.6,0.5
DEP ECA,BAK023,19-Dec,12,2019,SiO3,0.01,mg/L,6.7,0.5
DEP ECA,BAK023,19-Dec,12,2019,SiO3,0.01,mg/L,6.7,6.2
DEP ECA,BAK021,19-Dec,12,2019,SiO3,0.01,mg/L,4.9,0.5
DEP ECA,BAK021,19-Dec,12,2019,SiO3,0.01,mg/L,4.9,4.4
DEP ECA,BAK020,19-Dec,12,2019,SiO3,0.03,mg/L,5.8,0.5
DEP ECA,BAK020,19-Dec,12,2019,SiO3,0.03,mg/L,5.8,5.3
DEP ECA,BAK022,19-Dec,12,2019,SiO3,0.01,mg/L,2.1,0.5
DEP ECA,BAK022,19-Dec,12,2019,SiO3,0.01,mg/L,2.1,1.6
DEP ECA,BAK025,19-Dec,12,2019,SiO3,0.01,mg/L,7.3,0.5
DEP ECA,BAK025,19-Dec,12,2019,SiO3,0.01,mg/L,7.3,6.8
DEP ECA,BAK026,19-Dec,12,2019,SiO3,0.01,mg/L,7.6,0.5
DEP ECA,BAK026,19-Dec,12,2019,SiO3,0.01,mg/L,7.6,7.1
DEP ECA,BAK024,19-Dec,12,2019,SiO3,0.01,mg/L,7.3,0.5
DEP ECA,BAK024,19-Dec,12,2019,SiO3,0.01,mg/L,7.3,6.8
